book,lex,sp,vs,vt,ctyp,ptyp,gloss
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,ל,prep,,,,PP,to
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,AjCl,CP,and
1_Kings,ה,art,,,,NP,the
1_Kings,נערה,subs,,,,,girl
1_Kings,יפה,adjv,,,,AdjP,beautiful
1_Kings,עד,prep,,,,PP,unto
1_Kings,מאד,subs,,,,,might
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,היה,verb,qal,wayq,,VP,be
1_Kings,ל,prep,,,,PP,to
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,סכן,verb,qal,ptca,,NP,serve
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,שׁרת,verb,piel,wayq,,VP,serve
1_Kings,ו,conj,,,WXQt,CP,and
1_Kings,ה,art,,,,NP,the
1_Kings,מלך,subs,,,,,king
1_Kings,לא,nega,,,,NegP,not
1_Kings,ידע,verb,qal,perf,,VP,know
1_Kings,ו,conj,,,Ptcp,CP,and
1_Kings,אדניה,nmpr,,,,PrNP,Adonijah
1_Kings,בן,subs,,,,,son
1_Kings,חגית,nmpr,,,,,Haggith
1_Kings,נשׂא,verb,hit,ptca,,VP,lift
1_Kings,ל,prep,,,InfC,VP,to
1_Kings,אמר,verb,qal,infc,,,say
1_Kings,אני,prps,,,XYqt,PPrP,i
1_Kings,מלך,verb,qal,impf,,VP,be king
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,עשׂה,verb,qal,wayq,,VP,make
1_Kings,ל,prep,,,,PP,to
1_Kings,רכב,subs,,,,NP,chariot
1_Kings,ו,conj,,,,,and
1_Kings,פרשׁ,subs,,,,,horseman
1_Kings,ו,conj,,,,,and
1_Kings,חמשׁ,subs,,,,,five
1_Kings,אישׁ,subs,,,,,man
1_Kings,רוץ,verb,qal,ptca,Ptcp,VP,run
1_Kings,ל,prep,,,,PP,to
1_Kings,פנה,subs,,,,,face
1_Kings,ו,conj,,,WxQX,CP,and
1_Kings,לא,nega,,,,NegP,not
1_Kings,עצב,verb,qal,perf,,VP,hurt
1_Kings,אב,subs,,,,NP,father
1_Kings,מן,prep,,,,PP,from
1_Kings,יום,subs,,,,,day
1_Kings,ל,prep,,,InfC,VP,to
1_Kings,אמר,verb,qal,infc,,,say
1_Kings,מדוע,inrg,,,xQt0,InrP,why
1_Kings,ככה,advb,,,,AdvP,thus
1_Kings,עשׂה,verb,qal,perf,,VP,make
1_Kings,ו,conj,,,AjCl,CP,and
1_Kings,גם,advb,,,,PPrP,even
1_Kings,הוא,prps,,,,,he
1_Kings,טוב,adjv,,,,AdjP,good
1_Kings,תאר,subs,,,,,form
1_Kings,מאד,subs,,,,AdvP,might
1_Kings,ו,conj,,,WxQ0,CP,and
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,ילד,verb,qal,perf,,VP,bear
1_Kings,אחר,subs,,,,PP,after
1_Kings,אבשׁלום,nmpr,,,,,Absalom
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,היה,verb,qal,wayq,,VP,be
1_Kings,דבר,subs,,,,NP,word
1_Kings,עם,prep,,,,PP,with
1_Kings,יואב,nmpr,,,,,Joab
1_Kings,בן,subs,,,,,son
1_Kings,צרויה,nmpr,,,,,Zeruiah
1_Kings,ו,conj,,,,,and
1_Kings,עם,prep,,,,,with
1_Kings,אביתר,nmpr,,,,,Abiathar
1_Kings,ה,art,,,,,the
1_Kings,כהן,subs,,,,,priest
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,עזר,verb,qal,wayq,,VP,help
1_Kings,אחר,subs,,,,PP,after
1_Kings,אדניה,nmpr,,,,,Adonijah
1_Kings,ו,conj,,,WXQt,CP,and
1_Kings,צדוק,nmpr,,,,PrNP,Zadok
1_Kings,ה,art,,,,,the
1_Kings,כהן,subs,,,,,priest
1_Kings,ו,conj,,,,,and
1_Kings,בניהו,nmpr,,,,,Benaiah
1_Kings,בן,subs,,,,,son
1_Kings,יהוידע,nmpr,,,,,Jehoiada
1_Kings,ו,conj,,,,,and
1_Kings,נתן,nmpr,,,,,Nathan
1_Kings,ה,art,,,,,the
1_Kings,נביא,subs,,,,,prophet
1_Kings,ו,conj,,,,,and
1_Kings,שׁמעי,nmpr,,,,,Shimei
1_Kings,ו,conj,,,,,and
1_Kings,רעי,nmpr,,,,,Rei
1_Kings,ו,conj,,,,,and
1_Kings,ה,art,,,,,the
1_Kings,גבור,subs,,,,,vigorous
1_Kings,אשׁר,conj,,,NmCl,CP,<relative>
1_Kings,ל,prep,,,,PP,to
1_Kings,דוד,nmpr,,,,,David
1_Kings,לא,nega,,,WXQt,NegP,not
1_Kings,היה,verb,qal,perf,,VP,be
1_Kings,עם,prep,,,,PP,with
1_Kings,אדניהו,nmpr,,,,,Adonijah
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,זבח,verb,qal,wayq,,VP,slaughter
1_Kings,אדניהו,nmpr,,,,PrNP,Adonijah
1_Kings,צאן,subs,,,,NP,cattle
1_Kings,ו,conj,,,,,and
1_Kings,בקר,subs,,,,,cattle
1_Kings,ו,conj,,,,,and
1_Kings,מריא,subs,,,,,fatling
1_Kings,עם,prep,,,,PP,with
1_Kings,אבן,subs,,,,,stone
1_Kings,ה,art,,,,,the
1_Kings,זחלת,nmpr,,,,,Zoheleth
1_Kings,אשׁר,conj,,,NmCl,CP,<relative>
1_Kings,אצל,subs,,,,PP,side
1_Kings,עין רגל,nmpr,,,,,En Rogel
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,קרא,verb,qal,wayq,,VP,call
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,כל,subs,,,,,whole
1_Kings,אח,subs,,,,,brother
1_Kings,בן,subs,,,,,son
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,,,and
1_Kings,ל,prep,,,,,to
1_Kings,כל,subs,,,,,whole
1_Kings,אישׁ,subs,,,,,man
1_Kings,יהודה,nmpr,,,,,Judah
1_Kings,עבד,subs,,,,,servant
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,WxQ0,CP,and
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,נתן,nmpr,,,,,Nathan
1_Kings,ה,art,,,,,the
1_Kings,נביא,subs,,,,,prophet
1_Kings,ו,conj,,,,,and
1_Kings,בניהו,nmpr,,,,,Benaiah
1_Kings,ו,conj,,,,,and
1_Kings,את,prep,,,,,<object marker>
1_Kings,ה,art,,,,,the
1_Kings,גבור,subs,,,,,vigorous
1_Kings,ו,conj,,,,,and
1_Kings,את,prep,,,,,<object marker>
1_Kings,שׁלמה,nmpr,,,,,Solomon
1_Kings,אח,subs,,,,,brother
1_Kings,לא,nega,,,,NegP,not
1_Kings,קרא,verb,qal,perf,,VP,call
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,אמר,verb,qal,wayq,,VP,say
1_Kings,נתן,nmpr,,,,PrNP,Nathan
1_Kings,אל,prep,,,,PP,to
1_Kings,בת שׁבע,nmpr,,,,,Bathsheba
1_Kings,אם,subs,,,,,mother
1_Kings,שׁלמה,nmpr,,,,,Solomon
1_Kings,ל,prep,,,InfC,VP,to
1_Kings,אמר,verb,qal,infc,,,say
1_Kings,ה,inrg,,,xQt0,InrP,<interrogative>
1_Kings,לא,nega,,,,NegP,not
1_Kings,שׁמע,verb,qal,perf,,VP,hear
1_Kings,כי,conj,,,xQtX,CP,that
1_Kings,מלך,verb,qal,perf,,VP,be king
1_Kings,אדניהו,nmpr,,,,PrNP,Adonijah
1_Kings,בן,subs,,,,,son
1_Kings,חגית,nmpr,,,,,Haggith
1_Kings,ו,conj,,,WXQt,CP,and
1_Kings,אדון,subs,,,,NP,lord
1_Kings,דוד,nmpr,,,,,David
1_Kings,לא,nega,,,,NegP,not
1_Kings,ידע,verb,qal,perf,,VP,know
1_Kings,ו,conj,,,MSyn,CP,and
1_Kings,עתה,advb,,,,AdvP,now
1_Kings,הלך,verb,qal,impv,ZIm0,VP,walk
1_Kings,יעץ,verb,qal,impf,ZYq0,VP,advise
1_Kings,נא,intj,,,,InjP,yeah
1_Kings,עצה,subs,,,,NP,counsel
1_Kings,ו,conj,,,WIm0,CP,and
1_Kings,מלט,verb,piel,impv,,VP,escape
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,נפשׁ,subs,,,,,soul
1_Kings,ו,conj,,,,,and
1_Kings,את,prep,,,,,<object marker>
1_Kings,נפשׁ,subs,,,,,soul
1_Kings,בן,subs,,,,,son
1_Kings,שׁלמה,nmpr,,,,,Solomon
1_Kings,הלך,verb,qal,impv,ZIm0,VP,walk
1_Kings,ו,conj,,,WIm0,CP,and
1_Kings,בוא,verb,qal,impv,,VP,come
1_Kings,אל,prep,,,,PP,to
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,דוד,nmpr,,,,,David
1_Kings,ו,conj,,,WQt0,CP,and
1_Kings,אמר,verb,qal,perf,,VP,say
1_Kings,אל,prep,,,,PP,to
1_Kings,ה,inrg,,,XQtl,InrP,<interrogative>
1_Kings,לא,nega,,,,NegP,not
1_Kings,אתה,prps,,,,PPrP,you
1_Kings,אדון,subs,,,Voct,NP,lord
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,שׁבע,verb,nif,perf,XQtl,VP,swear
1_Kings,ל,prep,,,,PP,to
1_Kings,אמה,subs,,,,,handmaid
1_Kings,ל,prep,,,InfC,VP,to
1_Kings,אמר,verb,qal,infc,,,say
1_Kings,כי,conj,,,XYqt,CP,that
1_Kings,שׁלמה,nmpr,,,,PrNP,Solomon
1_Kings,בן,subs,,,,,son
1_Kings,מלך,verb,qal,impf,,VP,be king
1_Kings,אחר,subs,,,,PP,after
1_Kings,ו,conj,,,WXYq,CP,and
1_Kings,הוא,prps,,,,PPrP,he
1_Kings,ישׁב,verb,qal,impf,,VP,sit
1_Kings,על,prep,,,,PP,upon
1_Kings,כסא,subs,,,,,seat
1_Kings,ו,conj,,,WxQX,CP,and
1_Kings,מדוע,inrg,,,,InrP,why
1_Kings,מלך,verb,qal,perf,,VP,be king
1_Kings,אדניהו,nmpr,,,,PrNP,Adonijah
1_Kings,הנה,intj,,,Ptcp,InjP,behold
1_Kings,עוד,subs,,,,AdvP,duration
1_Kings,דבר,verb,piel,ptca,,VP,speak
1_Kings,שׁם,advb,,,,AdvP,there
1_Kings,עם,prep,,,,PP,with
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,WXYq,CP,and
1_Kings,אני,prps,,,,PPrP,i
1_Kings,בוא,verb,qal,impf,,VP,come
1_Kings,אחר,subs,,,,PP,after
1_Kings,ו,conj,,,WQt0,CP,and
1_Kings,מלא,verb,piel,perf,,VP,be full
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,דבר,subs,,,,,word
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,בוא,verb,qal,wayq,,VP,come
1_Kings,בת שׁבע,nmpr,,,,PrNP,Bathsheba
1_Kings,אל,prep,,,,PP,to
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ה,art,,,,AdvP,the
1_Kings,חדר,subs,,,,,room
1_Kings,ו,conj,,,WXQt,CP,and
1_Kings,ה,art,,,,NP,the
1_Kings,מלך,subs,,,,,king
1_Kings,זקן,verb,qal,perf,,VP,be old
1_Kings,מאד,subs,,,,AdvP,might
1_Kings,ו,conj,,,Ptcp,CP,and
1_Kings,אבישׁג,nmpr,,,,PrNP,Abishag
1_Kings,ה,art,,,,,the
1_Kings,שׁונמי,adjv,,,,,Shunammite
1_Kings,שׁרת,verb,piel,ptca,,VP,serve
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,קדד,verb,qal,wayq,,VP,kneel down
1_Kings,בת שׁבע,nmpr,,,,PrNP,Bathsheba
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,חוה,verb,hsht,wayq,,VP,bow down
1_Kings,ל,prep,,,,PP,to
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,אמר,verb,qal,wayq,,VP,say
1_Kings,ה,art,,,,NP,the
1_Kings,מלך,subs,,,,,king
1_Kings,מה,prin,,,NmCl,IPrP,what
1_Kings,ל,prep,,,,PP,to
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,אמר,verb,qal,wayq,,VP,say
1_Kings,ל,prep,,,,PP,to
1_Kings,אדון,subs,,,Voct,NP,lord
1_Kings,אתה,prps,,,XQtl,PPrP,you
1_Kings,שׁבע,verb,nif,perf,,VP,swear
1_Kings,ב,prep,,,,PP,in
1_Kings,יהוה,nmpr,,,,,YHWH
1_Kings,אלהים,subs,,,,,god(s)
1_Kings,ל,prep,,,,PP,to
1_Kings,אמה,subs,,,,,handmaid
1_Kings,כי,conj,,,XYqt,CP,that
1_Kings,שׁלמה,nmpr,,,,PrNP,Solomon
1_Kings,בן,subs,,,,,son
1_Kings,מלך,verb,qal,impf,,VP,be king
1_Kings,אחר,subs,,,,PP,after
1_Kings,ו,conj,,,WXYq,CP,and
1_Kings,הוא,prps,,,,PPrP,he
1_Kings,ישׁב,verb,qal,impf,,VP,sit
1_Kings,על,prep,,,,PP,upon
1_Kings,כסא,subs,,,,,seat
1_Kings,ו,conj,,,MSyn,CP,and
1_Kings,עתה,advb,,,,AdvP,now
1_Kings,הנה,intj,,,XQtl,InjP,behold
1_Kings,אדניה,nmpr,,,,PrNP,Adonijah
1_Kings,מלך,verb,qal,perf,,VP,be king
1_Kings,ו,conj,,,WxQ0,CP,and
1_Kings,עתה,advb,,,,AdvP,now
1_Kings,אדון,subs,,,Voct,NP,lord
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,לא,nega,,,WxQ0,NegP,not
1_Kings,ידע,verb,qal,perf,,VP,know
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,זבח,verb,qal,wayq,,VP,slaughter
1_Kings,שׁור,subs,,,,NP,bullock
1_Kings,ו,conj,,,,,and
1_Kings,מריא,subs,,,,,fatling
1_Kings,ו,conj,,,,,and
1_Kings,צאן,subs,,,,,cattle
1_Kings,ל,prep,,,,PP,to
1_Kings,רב,subs,,,,,multitude
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,קרא,verb,qal,wayq,,VP,call
1_Kings,ל,prep,,,,PP,to
1_Kings,כל,subs,,,,,whole
1_Kings,בן,subs,,,,,son
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,,,and
1_Kings,ל,prep,,,,,to
1_Kings,אביתר,nmpr,,,,,Abiathar
1_Kings,ה,art,,,,,the
1_Kings,כהן,subs,,,,,priest
1_Kings,ו,conj,,,,,and
1_Kings,ל,prep,,,,,to
1_Kings,יואב,nmpr,,,,,Joab
1_Kings,שׂר,subs,,,,,chief
1_Kings,ה,art,,,,,the
1_Kings,צבא,subs,,,,,service
1_Kings,ו,conj,,,WxQ0,CP,and
1_Kings,ל,prep,,,,PP,to
1_Kings,שׁלמה,nmpr,,,,,Solomon
1_Kings,עבד,subs,,,,,servant
1_Kings,לא,nega,,,,NegP,not
1_Kings,קרא,verb,qal,perf,,VP,call
1_Kings,ו,conj,,,CPen,CP,and
1_Kings,אתה,prps,,,,PPrP,you
1_Kings,אדון,subs,,,Voct,NP,lord
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,עין,subs,,,NmCl,NP,eye
1_Kings,כל,subs,,,,,whole
1_Kings,ישׂראל,nmpr,,,,,Israel
1_Kings,על,prep,,,,PP,upon
1_Kings,ל,prep,,,InfC,VP,to
1_Kings,נגד,verb,hif,infc,,,report
1_Kings,ל,prep,,,,PP,to
1_Kings,מי,prin,,,XYqt,IPrP,who
1_Kings,ישׁב,verb,qal,impf,,VP,sit
1_Kings,על,prep,,,,PP,upon
1_Kings,כסא,subs,,,,,seat
1_Kings,אדון,subs,,,,,lord
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,אחר,subs,,,,PP,after
1_Kings,ו,conj,,,WQt0,CP,and
1_Kings,היה,verb,qal,perf,,VP,be
1_Kings,כ,prep,,,InfC,VP,as
1_Kings,שׁכב,verb,qal,infc,,,lie down
1_Kings,אדון,subs,,,,NP,lord
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,עם,prep,,,,PP,with
1_Kings,אב,subs,,,,,father
1_Kings,ו,conj,,,WQtX,CP,and
1_Kings,היה,verb,qal,perf,,VP,be
1_Kings,אני,prps,,,,PPrP,i
1_Kings,ו,conj,,,,,and
1_Kings,בן,subs,,,,,son
1_Kings,שׁלמה,nmpr,,,,,Solomon
1_Kings,חטא,adjv,,,,AdjP,sinful
1_Kings,ו,conj,,,MSyn,CP,and
1_Kings,הנה,intj,,,,InjP,behold
1_Kings,עוד,subs,,,Ptcp,AdvP,duration
1_Kings,דבר,verb,piel,ptca,,VP,speak
1_Kings,עם,prep,,,,PP,with
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,WXQt,CP,and
1_Kings,נתן,nmpr,,,,PrNP,Nathan
1_Kings,ה,art,,,,,the
1_Kings,נביא,subs,,,,,prophet
1_Kings,בוא,verb,qal,perf,,VP,come
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,נגד,verb,hif,wayq,,VP,report
1_Kings,ל,prep,,,,PP,to
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ל,prep,,,InfC,VP,to
1_Kings,אמר,verb,qal,infc,,,say
1_Kings,הנה,intj,,,NmCl,InjP,behold
1_Kings,נתן,nmpr,,,,PrNP,Nathan
1_Kings,ה,art,,,,,the
1_Kings,נביא,subs,,,,,prophet
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,בוא,verb,qal,wayq,,VP,come
1_Kings,ל,prep,,,,PP,to
1_Kings,פנה,subs,,,,,face
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,חוה,verb,hsht,wayq,,VP,bow down
1_Kings,ל,prep,,,,PP,to
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,על,prep,,,,PP,upon
1_Kings,אף,subs,,,,,nose
1_Kings,ארץ,subs,,,,,earth
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,אמר,verb,qal,wayq,,VP,say
1_Kings,נתן,nmpr,,,,PrNP,Nathan
1_Kings,אדון,subs,,,Voct,NP,lord
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,אתה,prps,,,XQtl,PPrP,you
1_Kings,אמר,verb,qal,perf,,VP,say
1_Kings,אדניהו,nmpr,,,XYqt,PrNP,Adonijah
1_Kings,מלך,verb,qal,impf,,VP,be king
1_Kings,אחר,subs,,,,PP,after
1_Kings,ו,conj,,,WXYq,CP,and
1_Kings,הוא,prps,,,,PPrP,he
1_Kings,ישׁב,verb,qal,impf,,VP,sit
1_Kings,על,prep,,,,PP,upon
1_Kings,כסא,subs,,,,,seat
1_Kings,כי,conj,,,xQt0,CP,that
1_Kings,ירד,verb,qal,perf,,VP,descend
1_Kings,ה,art,,,,NP,the
1_Kings,יום,subs,,,,,day
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,זבח,verb,qal,wayq,,VP,slaughter
1_Kings,שׁור,subs,,,,NP,bullock
1_Kings,ו,conj,,,,,and
1_Kings,מריא,subs,,,,,fatling
1_Kings,ו,conj,,,,,and
1_Kings,צאן,subs,,,,,cattle
1_Kings,ל,prep,,,,PP,to
1_Kings,רב,subs,,,,,multitude
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,קרא,verb,qal,wayq,,VP,call
1_Kings,ל,prep,,,,PP,to
1_Kings,כל,subs,,,,,whole
1_Kings,בן,subs,,,,,son
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,,,and
1_Kings,ל,prep,,,,,to
1_Kings,שׂר,subs,,,,,chief
1_Kings,ה,art,,,,,the
1_Kings,צבא,subs,,,,,service
1_Kings,ו,conj,,,,,and
1_Kings,ל,prep,,,,,to
1_Kings,אביתר,nmpr,,,,,Abiathar
1_Kings,ה,art,,,,,the
1_Kings,כהן,subs,,,,,priest
1_Kings,ו,conj,,,Ptcp,CP,and
1_Kings,הנה,intj,,,,InjP,behold
1_Kings,אכל,verb,qal,ptca,,VP,eat
1_Kings,ו,conj,,,Ptcp,CP,and
1_Kings,שׁתה,verb,qal,ptca,,VP,drink
1_Kings,ל,prep,,,,PP,to
1_Kings,פנה,subs,,,,,face
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,אמר,verb,qal,wayq,,VP,say
1_Kings,חיה,verb,qal,impf,ZYqX,VP,be alive
1_Kings,ה,art,,,,NP,the
1_Kings,מלך,subs,,,,,king
1_Kings,אדניהו,nmpr,,,,,Adonijah
1_Kings,ו,conj,,,WxQ0,CP,and
1_Kings,ל,prep,,,,PP,to
1_Kings,אני,prps,,,,,i
1_Kings,עבד,subs,,,,,servant
1_Kings,ו,conj,,,,,and
1_Kings,ל,prep,,,,,to
1_Kings,צדוק,nmpr,,,,,Zadok
1_Kings,ה,art,,,,,the
1_Kings,כהן,subs,,,,,priest
1_Kings,ו,conj,,,,,and
1_Kings,ל,prep,,,,,to
1_Kings,בניהו,nmpr,,,,,Benaiah
1_Kings,בן,subs,,,,,son
1_Kings,יהוידע,nmpr,,,,,Jehoiada
1_Kings,ו,conj,,,,,and
1_Kings,ל,prep,,,,,to
1_Kings,שׁלמה,nmpr,,,,,Solomon
1_Kings,עבד,subs,,,,,servant
1_Kings,לא,nega,,,,NegP,not
1_Kings,קרא,verb,qal,perf,,VP,call
1_Kings,אם,conj,,,xQtX,CP,if
1_Kings,מן,prep,,,,PP,from
1_Kings,את,prep,,,,,together with
1_Kings,אדון,subs,,,,,lord
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,היה,verb,nif,perf,,VP,be
1_Kings,ה,art,,,,NP,the
1_Kings,דבר,subs,,,,,word
1_Kings,ה,art,,,,,the
1_Kings,זה,prde,,,,,this
1_Kings,ו,conj,,,WxQ0,CP,and
1_Kings,לא,nega,,,,NegP,not
1_Kings,ידע,verb,hif,perf,,VP,know
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,עבד,subs,,,,,servant
1_Kings,מי,prin,,,XYqt,IPrP,who
1_Kings,ישׁב,verb,qal,impf,,VP,sit
1_Kings,על,prep,,,,PP,upon
1_Kings,כסא,subs,,,,,seat
1_Kings,אדון,subs,,,,,lord
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,אחר,subs,,,,PP,after
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,ענה,verb,qal,wayq,,VP,answer
1_Kings,ה,art,,,,NP,the
1_Kings,מלך,subs,,,,,king
1_Kings,דוד,nmpr,,,,,David
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,אמר,verb,qal,wayq,,VP,say
1_Kings,קרא,verb,qal,impv,ZIm0,VP,call
1_Kings,ל,prep,,,,PP,to
1_Kings,ל,prep,,,,PP,to
1_Kings,בת שׁבע,nmpr,,,,,Bathsheba
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,בוא,verb,qal,wayq,,VP,come
1_Kings,ל,prep,,,,PP,to
1_Kings,פנה,subs,,,,,face
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,עמד,verb,qal,wayq,,VP,stand
1_Kings,ל,prep,,,,PP,to
1_Kings,פנה,subs,,,,,face
1_Kings,ה,art,,,,,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,WayX,CP,and
1_Kings,שׁבע,verb,nif,wayq,,VP,swear
1_Kings,ה,art,,,,NP,the
1_Kings,מלך,subs,,,,,king
1_Kings,ו,conj,,,Way0,CP,and
1_Kings,אמר,verb,qal,wayq,,VP,say
1_Kings,חי,adjv,,,AjCl,AdjP,alive
1_Kings,יהוה,nmpr,,,,PrNP,YHWH
1_Kings,אשׁר,conj,,,xQt0,CP,<relative>
1_Kings,פדה,verb,qal,perf,,VP,buy off
1_Kings,את,prep,,,,PP,<object marker>
1_Kings,נפשׁ,subs,,,,,soul
1_Kings,מן,prep,,,,PP,from
1_Kings,כל,subs,,,,,whole
1_Kings,צרה,subs,,,,,distress
