book,lex,sp,vs,vt,ctyp,ptyp,gloss
1_Chronicles,מכיר,nmpr,,,,,Makir
1_Chronicles,בן,subs,,,,,son
1_Chronicles,מנשׁה,nmpr,,,,,Manasseh
1_Chronicles,ו,conj,,,WXQt,CP,and
1_Chronicles,אחות,subs,,,,NP,sister
1_Chronicles,ה,art,,,,,the
1_Chronicles,מלכת,nmpr,,,,,Hammoleketh
1_Chronicles,ילד,verb,qal,perf,,VP,bear
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,אישׁהוד,nmpr,,,,,Ishhod
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,אביעזר,nmpr,,,,,Abiezer
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,מחלה,nmpr,,,,,Mahlah
1_Chronicles,ו,conj,,,WayX,CP,and
1_Chronicles,היה,verb,qal,wayq,,VP,be
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,שׁמידע,nmpr,,,,,Shemida
1_Chronicles,אחין,nmpr,,,,PrNP,Ahian
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁכם,nmpr,,,,,Shechem
1_Chronicles,ו,conj,,,,,and
1_Chronicles,לקחי,nmpr,,,,,Likhi
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אניעם,nmpr,,,,,Aniam
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,אפרים,nmpr,,,,,Ephraim
1_Chronicles,שׁותלח,nmpr,,,,PrNP,Shuthelah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ברד,nmpr,,,,,Bered
1_Chronicles,בן,subs,,,,,son
1_Chronicles,ו,conj,,,,,and
1_Chronicles,תחת,nmpr,,,,,Tahath
1_Chronicles,בן,subs,,,,,son
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אלעדה,nmpr,,,,,Eleadah
1_Chronicles,בן,subs,,,,,son
1_Chronicles,ו,conj,,,,,and
1_Chronicles,תחת,nmpr,,,,,Tahath
1_Chronicles,בן,subs,,,,,son
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,זבד,nmpr,,,,PrNP,Zabad
1_Chronicles,בן,subs,,,,,son
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁותלח,nmpr,,,,,Shuthelah
1_Chronicles,בן,subs,,,,,son
1_Chronicles,ו,conj,,,,,and
1_Chronicles,עזר,nmpr,,,,,Ezer
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אלעד,nmpr,,,,,Elead
1_Chronicles,ו,conj,,,WQtX,CP,and
1_Chronicles,הרג,verb,qal,perf,,VP,kill
1_Chronicles,אישׁ,subs,,,,NP,man
1_Chronicles,גת,nmpr,,,,,Gath
1_Chronicles,ה,art,,,Ptcp,CP,the
1_Chronicles,ילד,verb,nif,ptca,,VP,bear
1_Chronicles,ב,prep,,,,PP,in
1_Chronicles,ה,art,,,,,the
1_Chronicles,ארץ,subs,,,,,earth
1_Chronicles,כי,conj,,,xQt0,CP,that
1_Chronicles,ירד,verb,qal,perf,,VP,descend
1_Chronicles,ל,prep,,,InfC,VP,to
1_Chronicles,לקח,verb,qal,infc,,,take
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,מקנה,subs,,,,,purchase
1_Chronicles,ו,conj,,,WayX,CP,and
1_Chronicles,אבל,verb,hit,wayq,,VP,mourn
1_Chronicles,אפרים,nmpr,,,,PrNP,Ephraim
1_Chronicles,אב,subs,,,,,father
1_Chronicles,יום,subs,,,,NP,day
1_Chronicles,רב,adjv,,,,,much
1_Chronicles,ו,conj,,,WayX,CP,and
1_Chronicles,בוא,verb,qal,wayq,,VP,come
1_Chronicles,אח,subs,,,,NP,brother
1_Chronicles,ל,prep,,,InfC,VP,to
1_Chronicles,נחם,verb,piel,infc,,,"repent, console"
1_Chronicles,ו,conj,,,Way0,CP,and
1_Chronicles,בוא,verb,qal,wayq,,VP,come
1_Chronicles,אל,prep,,,,PP,to
1_Chronicles,אשׁה,subs,,,,,woman
1_Chronicles,ו,conj,,,Way0,CP,and
1_Chronicles,הרה,verb,qal,wayq,,VP,be pregnant
1_Chronicles,ו,conj,,,Way0,CP,and
1_Chronicles,ילד,verb,qal,wayq,,VP,bear
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,ו,conj,,,Way0,CP,and
1_Chronicles,קרא,verb,qal,wayq,,VP,call
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,שׁם,subs,,,,,name
1_Chronicles,בריעה,nmpr,,,,PrNP,Beriah
1_Chronicles,כי,conj,,,xQt0,CP,that
1_Chronicles,ב,prep,,,,PP,in
1_Chronicles,רעה,subs,,,,,evil
1_Chronicles,היה,verb,qal,perf,,VP,be
1_Chronicles,ב,prep,,,,PP,in
1_Chronicles,בית,subs,,,,,house
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בת,subs,,,,NP,daughter
1_Chronicles,שׁארה,nmpr,,,,PrNP,Sheerah
1_Chronicles,ו,conj,,,Way0,CP,and
1_Chronicles,בנה,verb,qal,wayq,,VP,build
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,בית חורון,nmpr,,,,,Beth Horon
1_Chronicles,ה,art,,,,,the
1_Chronicles,תחתון,adjv,,,,,lower
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,ה,art,,,,,the
1_Chronicles,עליון,adjv,,,,,upper
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,אזן שׁארה,nmpr,,,,,Uzzen Sheerah
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,רפח,nmpr,,,,PrNP,Rephah
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,ו,conj,,,Ellp,CP,and
1_Chronicles,רשׁף,nmpr,,,,PrNP,<god>
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,תלח,nmpr,,,,PrNP,Telah
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,תחן,nmpr,,,,PrNP,Tahan
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,לעדן,nmpr,,,NmCl,PrNP,Ladan
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,עמיהוד,nmpr,,,NmCl,PrNP,Ammihud
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,אלישׁמע,nmpr,,,NmCl,PrNP,Elishama
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,נון,nmpr,,,NmCl,PrNP,Nun
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,יהושׁע,nmpr,,,NmCl,PrNP,Joshua
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,אחזה,subs,,,,NP,land property
1_Chronicles,ו,conj,,,,,and
1_Chronicles,מושׁב,subs,,,,,seat
1_Chronicles,בית אל,nmpr,,,,PrNP,Bethel
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,ל,prep,,,,PP,to
1_Chronicles,ה,art,,,,,the
1_Chronicles,מזרח,subs,,,,,sunrise
1_Chronicles,נערן,nmpr,,,,PrNP,Naaran
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,ל,prep,,,,PP,to
1_Chronicles,ה,art,,,,,the
1_Chronicles,מערב,subs,,,,,sunset
1_Chronicles,גזר,nmpr,,,,PrNP,Gezer
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁכם,nmpr,,,,,Shechem
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,עד,prep,,,,PP,unto
1_Chronicles,עיה,nmpr,,,,,Aiah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,על,prep,,,,PP,upon
1_Chronicles,יד,subs,,,,,hand
1_Chronicles,בן,subs,,,,,son
1_Chronicles,מנשׁה,nmpr,,,,,Manasseh
1_Chronicles,בית שׁאן,nmpr,,,,PrNP,Beth Shan
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,תענך,nmpr,,,,,Taanach
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,מגדו,nmpr,,,,,Megiddo
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,דור,nmpr,,,,,Dor
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,ב,prep,,,xQtX,PP,in
1_Chronicles,אלה,prde,,,,,these
1_Chronicles,ישׁב,verb,qal,perf,,VP,sit
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,יוסף,nmpr,,,,,Joseph
1_Chronicles,בן,subs,,,,,son
1_Chronicles,ישׂראל,nmpr,,,,,Israel
1_Chronicles,בן,subs,,,NmCl,NP,son
1_Chronicles,אשׁר,nmpr,,,,,Asher
1_Chronicles,ימנה,nmpr,,,,PrNP,Imnah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ישׁוה,nmpr,,,,,Ishvah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ישׁוי,nmpr,,,,,Ishvi
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בריעה,nmpr,,,,,Beriah
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,שׂרח,nmpr,,,,PrNP,Serah
1_Chronicles,אחות,subs,,,,NP,sister
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,בריעה,nmpr,,,,,Beriah
1_Chronicles,חבר,nmpr,,,,PrNP,Heber
1_Chronicles,ו,conj,,,,,and
1_Chronicles,מלכיאל,nmpr,,,,,Malkiel
1_Chronicles,הוא,prps,,,NmCl,PPrP,he
1_Chronicles,אב,subs,,,,NP,father
1_Chronicles,ברזית,nmpr,,,,,Birzaith
1_Chronicles,ו,conj,,,WXQt,CP,and
1_Chronicles,חבר,nmpr,,,,PrNP,Heber
1_Chronicles,ילד,verb,hif,perf,,VP,bear
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,יפלט,nmpr,,,,,Japhlet
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,שׁומר,nmpr,,,,,Shomer
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,חותם,nmpr,,,,,Hotham
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,שׁועא,nmpr,,,,,Shua
1_Chronicles,אחות,subs,,,,,sister
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,יפלט,nmpr,,,,,Japhlet
1_Chronicles,פסך,nmpr,,,,PrNP,Pasach
1_Chronicles,ו,conj,,,,,and
1_Chronicles,במהל,nmpr,,,,,Bimhal
1_Chronicles,ו,conj,,,,,and
1_Chronicles,עשׁות,nmpr,,,,,Ashvath
1_Chronicles,אלה,prde,,,NmCl,DPrP,these
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,יפלט,nmpr,,,,,Japhlet
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,שׁמר,nmpr,,,,,Shemer
1_Chronicles,אחי,nmpr,,,,PrNP,Ahi
1_Chronicles,ו,conj,,,,,and
1_Chronicles,רהגה,nmpr,,,,,Rohgah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,חבה,nmpr,,,,,Hubbah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ארם,nmpr,,,,,Aram
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,הלם,nmpr,,,,,Helem
1_Chronicles,אח,subs,,,,,brother
1_Chronicles,צופח,nmpr,,,,PrNP,Zophah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ימנע,nmpr,,,,,Imna
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁלשׁ,nmpr,,,,,Shelesh
1_Chronicles,ו,conj,,,,,and
1_Chronicles,עמל,nmpr,,,,,Amal
1_Chronicles,בן,subs,,,NmCl,NP,son
1_Chronicles,צופח,nmpr,,,,,Zophah
1_Chronicles,סוח,nmpr,,,,PrNP,Suah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,חרנפר,nmpr,,,,,Harnepher
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁועל,nmpr,,,,,Shual
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ברי,nmpr,,,,,Beri
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ימרה,nmpr,,,,,Imrah
1_Chronicles,בצר,nmpr,,,NmCl,PrNP,Bezer
1_Chronicles,ו,conj,,,,,and
1_Chronicles,הוד,nmpr,,,,,Hod
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁמא,nmpr,,,,,Shamma
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁלשׁה,nmpr,,,,,Shilshah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,יתרן,nmpr,,,,,Ithran
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בארא,nmpr,,,,,Beera
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,יתר,nmpr,,,,,Jether
1_Chronicles,יפנה,nmpr,,,,PrNP,Jephunneh
1_Chronicles,ו,conj,,,,,and
1_Chronicles,פספה,nmpr,,,,,Pispah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ארא,nmpr,,,,,Ara
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,עלא,nmpr,,,,,Ulla
1_Chronicles,ארח,nmpr,,,,PrNP,Arah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,חניאל,nmpr,,,,,Hanniel
1_Chronicles,ו,conj,,,,,and
1_Chronicles,רציא,nmpr,,,,,Rizia
1_Chronicles,כל,subs,,,NmCl,NP,whole
1_Chronicles,אלה,prde,,,,,these
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,אשׁר,nmpr,,,,,Asher
1_Chronicles,ראשׁ,subs,,,NmCl,NP,head
1_Chronicles,בית,subs,,,,,house
1_Chronicles,ה,art,,,,,the
1_Chronicles,אב,subs,,,,,father
1_Chronicles,ברר,verb,qal,ptcp,Ptcp,VP,purge
1_Chronicles,גבור,subs,,,NmCl,NP,vigorous
1_Chronicles,חיל,subs,,,,,power
1_Chronicles,ראשׁ,subs,,,,,head
1_Chronicles,ה,art,,,,,the
1_Chronicles,נשׂיא,subs,,,,,chief
1_Chronicles,ו,conj,,,InfC,CP,and
1_Chronicles,יחשׂ,verb,hit,infc,,VP,register
1_Chronicles,ב,prep,,,,PP,in
1_Chronicles,ה,art,,,,,the
1_Chronicles,צבא,subs,,,,,service
1_Chronicles,ב,prep,,,,PP,in
1_Chronicles,ה,art,,,,,the
1_Chronicles,מלחמה,subs,,,,,war
1_Chronicles,מספר,subs,,,NmCl,NP,number
1_Chronicles,אישׁ,subs,,,,NP,man
1_Chronicles,עשׂרים,subs,,,,,twenty
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁשׁ,subs,,,,,six
1_Chronicles,אלף,subs,,,,,thousand
1_Chronicles,ו,conj,,,WXQt,CP,and
1_Chronicles,בנימן,nmpr,,,,PrNP,Benjamin
1_Chronicles,ילד,verb,hif,perf,,VP,bear
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,בלע,nmpr,,,,,Bela
1_Chronicles,בכר,subs,,,,,first-born
1_Chronicles,אשׁבל,nmpr,,,,,Ashbel
1_Chronicles,ה,art,,,,,the
1_Chronicles,שׁני,adjv,,,,,second
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אחרח,nmpr,,,,,Aharah
1_Chronicles,ה,art,,,,,the
1_Chronicles,שׁלישׁי,adjv,,,,,third
1_Chronicles,נוחה,nmpr,,,Ellp,PrNP,Nohah
1_Chronicles,ה,art,,,,,the
1_Chronicles,רביעי,adjv,,,,,fourth
1_Chronicles,ו,conj,,,,,and
1_Chronicles,רפא,nmpr,,,,,Rapha
1_Chronicles,ה,art,,,,,the
1_Chronicles,חמישׁי,adjv,,,,,fifth
1_Chronicles,ו,conj,,,WayX,CP,and
1_Chronicles,היה,verb,qal,wayq,,VP,be
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,ל,prep,,,,PP,to
1_Chronicles,בלע,nmpr,,,,,Bela
1_Chronicles,אדר,nmpr,,,NmCl,PrNP,Addar
1_Chronicles,ו,conj,,,,,and
1_Chronicles,גרא,nmpr,,,,,Gera
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אביהוד,nmpr,,,,,Abihud
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,אבישׁוע,nmpr,,,,PrNP,Abishua
1_Chronicles,ו,conj,,,,,and
1_Chronicles,נעמן,nmpr,,,,,Naaman
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אחוח,nmpr,,,,,Ahoah
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,גרא,nmpr,,,,PrNP,Gera
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁפופן,nmpr,,,,,Shephuphan
1_Chronicles,ו,conj,,,,,and
1_Chronicles,חורם,nmpr,,,,,Huram
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,אלה,prde,,,,DPrP,these
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,אחוד,nmpr,,,,,Ehud
1_Chronicles,אלה,prde,,,CPen,DPrP,these
1_Chronicles,הם,prps,,,NmCl,PPrP,they
1_Chronicles,ראשׁ,subs,,,,NP,head
1_Chronicles,אב,subs,,,,,father
1_Chronicles,ל,prep,,,,PP,to
1_Chronicles,ישׁב,verb,qal,ptca,,,sit
1_Chronicles,גבע,nmpr,,,,,Geba
1_Chronicles,ו,conj,,,Way0,CP,and
1_Chronicles,גלה,verb,hif,wayq,,VP,uncover
1_Chronicles,אל,prep,,,,PP,to
1_Chronicles,מנחת,nmpr,,,,,Manahath
1_Chronicles,ו,conj,,,CPen,CP,and
1_Chronicles,נעמן,nmpr,,,,PrNP,Naaman
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אחיה,nmpr,,,,,Ahijah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,גרא,nmpr,,,,,Gera
1_Chronicles,הוא,prps,,,XQtl,PPrP,he
1_Chronicles,גלה,verb,hif,perf,,VP,uncover
1_Chronicles,ו,conj,,,WQt0,CP,and
1_Chronicles,ילד,verb,hif,perf,,VP,bear
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,עזא,nmpr,,,,,Uzza
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,אחיחד,nmpr,,,,,Ahihud
1_Chronicles,ו,conj,,,WXQt,CP,and
1_Chronicles,שׁחרים,nmpr,,,,PrNP,Shaharaim
1_Chronicles,ילד,verb,hif,perf,,VP,bear
1_Chronicles,ב,prep,,,,PP,in
1_Chronicles,שׂדה,subs,,,,,open field
1_Chronicles,מואב,nmpr,,,,,Moab
1_Chronicles,מן,prep,,,InfC,VP,from
1_Chronicles,שׁלח,verb,piel,infc,,,send
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,חושׁים,nmpr,,,NmCl,PrNP,Hushim
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,בערא,nmpr,,,,,Baara
1_Chronicles,אשׁה,subs,,,,NP,woman
1_Chronicles,ו,conj,,,Way0,CP,and
1_Chronicles,ילד,verb,hif,wayq,,VP,bear
1_Chronicles,מן,prep,,,,PP,from
1_Chronicles,חדשׁ,nmpr,,,,,Hodesh
1_Chronicles,אשׁה,subs,,,,,woman
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,יובב,nmpr,,,,,<king>
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,צביא,nmpr,,,,,Zibia
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,מישׁא,nmpr,,,,,Mesha
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,מלכם,nmpr,,,,,Malcam
1_Chronicles,ו,conj,,,Ellp,CP,and
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,יעוץ,nmpr,,,,,Jeuz
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,שׂכיה,nmpr,,,,,Sakia
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,מרמה,nmpr,,,,,Mirmah
1_Chronicles,אלה,prde,,,NmCl,DPrP,these
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,ראשׁ,subs,,,NmCl,NP,head
1_Chronicles,אב,subs,,,,,father
1_Chronicles,ו,conj,,,WxQ0,CP,and
1_Chronicles,מן,prep,,,,PP,from
1_Chronicles,חושׁים,nmpr,,,,,Hushim
1_Chronicles,ילד,verb,hif,perf,,VP,bear
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,אביטוב,nmpr,,,,,Abitub
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,אלפעל,nmpr,,,,,Elpaal
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בן,subs,,,,NP,son
1_Chronicles,אלפעל,nmpr,,,,,Elpaal
1_Chronicles,עבר,nmpr,,,,PrNP,Eber
1_Chronicles,ו,conj,,,,,and
1_Chronicles,משׁעם,nmpr,,,,,Misham
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁמד,nmpr,,,,,Shemed
1_Chronicles,הוא,prps,,,XQtl,PPrP,he
1_Chronicles,בנה,verb,qal,perf,,VP,build
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,אונו,nmpr,,,,,Ono
1_Chronicles,ו,conj,,,,,and
1_Chronicles,את,prep,,,,,<object marker>
1_Chronicles,לד,nmpr,,,,,Lod
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בת,subs,,,,,daughter
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,בריעה,nmpr,,,,PrNP,Beriah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁמע,nmpr,,,,,Shema
1_Chronicles,המה,prps,,,NmCl,PPrP,they
1_Chronicles,ראשׁ,subs,,,,NP,head
1_Chronicles,ה,art,,,,,the
1_Chronicles,אב,subs,,,,,father
1_Chronicles,ל,prep,,,,PP,to
1_Chronicles,ישׁב,verb,qal,ptca,,,sit
1_Chronicles,אילון,nmpr,,,,,Aijalon
1_Chronicles,המה,prps,,,XQtl,PPrP,they
1_Chronicles,ברח,verb,hif,perf,,VP,run away
1_Chronicles,את,prep,,,,PP,<object marker>
1_Chronicles,ישׁב,verb,qal,ptca,,,sit
1_Chronicles,גת,nmpr,,,,,Gath
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,אחיו,nmpr,,,,PrNP,Ahio
1_Chronicles,שׁשׁק,nmpr,,,,,Shashak
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ירמות,nmpr,,,,,Jeremoth
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,זבדיה,nmpr,,,,PrNP,Zebadiah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ערד,nmpr,,,,,Arad
1_Chronicles,ו,conj,,,,,and
1_Chronicles,עדר,nmpr,,,,,Eder
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,מיכאל,nmpr,,,,PrNP,Michael
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ישׁפה,nmpr,,,,,Ishpah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,יוחא,nmpr,,,,,Joha
1_Chronicles,בן,subs,,,,,son
1_Chronicles,בריעה,nmpr,,,,,Beriah
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,זבדיה,nmpr,,,,PrNP,Zebadiah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,משׁלם,nmpr,,,,,Meshullam
1_Chronicles,ו,conj,,,,,and
1_Chronicles,חזקי,nmpr,,,,,Hizki
1_Chronicles,ו,conj,,,,,and
1_Chronicles,חבר,nmpr,,,,,Heber
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,ישׁמרי,nmpr,,,,PrNP,Ishmerai
1_Chronicles,ו,conj,,,,,and
1_Chronicles,יזליאה,nmpr,,,,,Izliah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,יובב,nmpr,,,,,<king>
1_Chronicles,בן,subs,,,,,son
1_Chronicles,אלפעל,nmpr,,,,,Elpaal
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,יקים,nmpr,,,,PrNP,Jakim
1_Chronicles,ו,conj,,,,,and
1_Chronicles,זכרי,nmpr,,,,,Zicri
1_Chronicles,ו,conj,,,,,and
1_Chronicles,זבדי,nmpr,,,,,Zabdi
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,אליעני,nmpr,,,,PrNP,Elienai
1_Chronicles,ו,conj,,,,,and
1_Chronicles,צלתי,nmpr,,,,,Zillethai
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אליאל,nmpr,,,,,Eliel
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,עדיה,nmpr,,,,PrNP,Adaiah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,בראיה,nmpr,,,,,Beraiah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,שׁמרת,nmpr,,,,,Shimrath
1_Chronicles,בן,subs,,,,,son
1_Chronicles,שׁמעי,nmpr,,,,,Shimei
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,ישׁפן,nmpr,,,,PrNP,Ishpan
1_Chronicles,ו,conj,,,,,and
1_Chronicles,עבר,nmpr,,,,,Eber
1_Chronicles,ו,conj,,,,,and
1_Chronicles,אליאל,nmpr,,,,,Eliel
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,עבדון,nmpr,,,,PrNP,Abdon
1_Chronicles,ו,conj,,,,,and
1_Chronicles,זכרי,nmpr,,,,,Zicri
1_Chronicles,ו,conj,,,,,and
1_Chronicles,חנן,nmpr,,,,,Hanan
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,חנניה,nmpr,,,,PrNP,Hananiah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,עילם,nmpr,,,,,Elam
1_Chronicles,ו,conj,,,,,and
1_Chronicles,ענתתיה,nmpr,,,,,Anthothijah
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,יפדיה,nmpr,,,,PrNP,Iphdeiah
1_Chronicles,ו,conj,,,,,and
1_Chronicles,פנואל,nmpr,,,,,Penuel
1_Chronicles,בן,subs,,,,,son
1_Chronicles,שׁשׁק,nmpr,,,,,Shashak
1_Chronicles,ו,conj,,,NmCl,CP,and
1_Chronicles,שׁמשׁרי,nmpr,,,,PrNP,Shamsherai
