book,lex,sp,vs,vt,ctyp,ptyp,gloss
1_Samuel,שׁלה,nmpr,,,,,Shiloh
1_Samuel,ו,conj,,,NmCl,CP,and
1_Samuel,שׁם,advb,,,,AdvP,there
1_Samuel,שׁנים,subs,,,,NP,two
1_Samuel,בן,subs,,,,,son
1_Samuel,עלי,nmpr,,,,,Eli
1_Samuel,חפני,nmpr,,,,,Hophni
1_Samuel,ו,conj,,,,,and
1_Samuel,פינחס,nmpr,,,,,Phinehas
1_Samuel,כהן,subs,,,,NP,priest
1_Samuel,ל,prep,,,,,to
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,היה,verb,qal,wayq,,VP,be
1_Samuel,ה,art,,,,NP,the
1_Samuel,יום,subs,,,,,day
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,זבח,verb,qal,wayq,,VP,slaughter
1_Samuel,אלקנה,nmpr,,,,PrNP,Elkanah
1_Samuel,ו,conj,,,WQt0,CP,and
1_Samuel,נתן,verb,qal,perf,,VP,give
1_Samuel,ל,prep,,,,PP,to
1_Samuel,פננה,nmpr,,,,,Peninnah
1_Samuel,אשׁה,subs,,,,,woman
1_Samuel,ו,conj,,,,,and
1_Samuel,ל,prep,,,,,to
1_Samuel,כל,subs,,,,,whole
1_Samuel,בן,subs,,,,,son
1_Samuel,ו,conj,,,,,and
1_Samuel,בת,subs,,,,,daughter
1_Samuel,מנה,subs,,,,NP,portion
1_Samuel,ו,conj,,,WxY0,CP,and
1_Samuel,ל,prep,,,,PP,to
1_Samuel,חנה,nmpr,,,,,Hannah
1_Samuel,נתן,verb,qal,impf,,VP,give
1_Samuel,מנה,subs,,,,NP,portion
1_Samuel,אחד,subs,,,,,one
1_Samuel,אף,subs,,,,,nose
1_Samuel,כי,conj,,,xQt0,CP,that
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,חנה,nmpr,,,,,Hannah
1_Samuel,אהב,verb,qal,perf,,VP,love
1_Samuel,ו,conj,,,WXQt,CP,and
1_Samuel,יהוה,nmpr,,,,PrNP,YHWH
1_Samuel,סגר,verb,qal,perf,,VP,close
1_Samuel,רחם,subs,,,,NP,womb
1_Samuel,ו,conj,,,WQtX,CP,and
1_Samuel,כעס,verb,piel,perf,,VP,be discontent
1_Samuel,צרה,subs,,,,NP,rival wife
1_Samuel,גם,advb,,,,NP,even
1_Samuel,כעס,subs,,,,,grief
1_Samuel,ב,prep,,,InfC,VP,in
1_Samuel,עבור,subs,,,,,way
1_Samuel,רעם,verb,hif,infc,,,be disconcerted
1_Samuel,כי,conj,,,xQtX,CP,that
1_Samuel,סגר,verb,qal,perf,,VP,close
1_Samuel,יהוה,nmpr,,,,PrNP,YHWH
1_Samuel,בעד,subs,,,,PP,distance
1_Samuel,רחם,subs,,,,,womb
1_Samuel,ו,conj,,,WxY0,CP,and
1_Samuel,כן,advb,,,,AdvP,thus
1_Samuel,עשׂה,verb,qal,impf,,VP,make
1_Samuel,שׁנה,subs,,,,NP,year
1_Samuel,ב,prep,,,,,in
1_Samuel,שׁנה,subs,,,,,year
1_Samuel,מן,prep,,,InfC,VP,from
1_Samuel,די,subs,,,,,sufficiency
1_Samuel,עלה,verb,qal,infc,,,ascend
1_Samuel,ב,prep,,,,PP,in
1_Samuel,בית,subs,,,,,house
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,כן,advb,,,xYq0,AdvP,thus
1_Samuel,כעס,verb,hif,impf,,VP,be discontent
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,בכה,verb,qal,wayq,,VP,weep
1_Samuel,ו,conj,,,WxY0,CP,and
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,אכל,verb,qal,impf,,VP,eat
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,אמר,verb,qal,wayq,,VP,say
1_Samuel,ל,prep,,,,PP,to
1_Samuel,אלקנה,nmpr,,,,PrNP,Elkanah
1_Samuel,אישׁ,subs,,,,,man
1_Samuel,חנה,nmpr,,,Voct,PrNP,Hannah
1_Samuel,למה,inrg,,,xYq0,InrP,why
1_Samuel,בכה,verb,qal,impf,,VP,weep
1_Samuel,ו,conj,,,WxY0,CP,and
1_Samuel,למה,inrg,,,,InrP,why
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,אכל,verb,qal,impf,,VP,eat
1_Samuel,ו,conj,,,WxYX,CP,and
1_Samuel,למה,inrg,,,,InrP,why
1_Samuel,רעע,verb,qal,impf,,VP,be evil
1_Samuel,לבב,subs,,,,NP,heart
1_Samuel,ה,inrg,,,AjCl,InrP,<interrogative>
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,אנכי,prps,,,,PPrP,i
1_Samuel,טוב,adjv,,,,AdjP,good
1_Samuel,ל,prep,,,,PP,to
1_Samuel,מן,prep,,,,PP,from
1_Samuel,עשׂרה,subs,,,,,ten
1_Samuel,בן,subs,,,,,son
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,קום,verb,qal,wayq,,VP,arise
1_Samuel,חנה,nmpr,,,,PrNP,Hannah
1_Samuel,אחר,subs,,,InfC,VP,after
1_Samuel,אכל,verb,qal,infc,,,eat
1_Samuel,ב,prep,,,,PP,in
1_Samuel,שׁלה,nmpr,,,,,Shiloh
1_Samuel,ו,conj,,,InfA,CP,and
1_Samuel,אחר,subs,,,,VP,after
1_Samuel,שׁתה,verb,qal,infa,,,drink
1_Samuel,ו,conj,,,Ptcp,CP,and
1_Samuel,עלי,nmpr,,,,PrNP,Eli
1_Samuel,ה,art,,,,,the
1_Samuel,כהן,subs,,,,,priest
1_Samuel,ישׁב,verb,qal,ptca,,VP,sit
1_Samuel,על,prep,,,,PP,upon
1_Samuel,ה,art,,,,,the
1_Samuel,כסא,subs,,,,,seat
1_Samuel,על,prep,,,,PP,upon
1_Samuel,מזוזה,subs,,,,,door-post
1_Samuel,היכל,subs,,,,,palace
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,ו,conj,,,AjCl,CP,and
1_Samuel,היא,prps,,,,PPrP,she
1_Samuel,מר,adjv,,,,AdjP,bitter
1_Samuel,נפשׁ,subs,,,,,soul
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,פלל,verb,hit,wayq,,VP,pray
1_Samuel,על,prep,,,,PP,upon
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,ו,conj,,,WxY0,CP,and
1_Samuel,בכה,verb,qal,infa,,AdvP,weep
1_Samuel,בכה,verb,qal,impf,,VP,weep
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,נדר,verb,qal,wayq,,VP,vow
1_Samuel,נדר,subs,,,,NP,vow
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,אמר,verb,qal,wayq,,VP,say
1_Samuel,יהוה,nmpr,,,Voct,PrNP,YHWH
1_Samuel,צבא,subs,,,,,service
1_Samuel,אם,conj,,,xYq0,CP,if
1_Samuel,ראה,verb,qal,infa,,AdvP,see
1_Samuel,ראה,verb,qal,impf,,VP,see
1_Samuel,ב,prep,,,,PP,in
1_Samuel,עני,subs,,,,,poverty
1_Samuel,אמה,subs,,,,,handmaid
1_Samuel,ו,conj,,,WQt0,CP,and
1_Samuel,זכר,verb,qal,perf,,VP,remember
1_Samuel,ו,conj,,,WxY0,CP,and
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,שׁכח,verb,qal,impf,,VP,forget
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,אמה,subs,,,,,handmaid
1_Samuel,ו,conj,,,WQt0,CP,and
1_Samuel,נתן,verb,qal,perf,,VP,give
1_Samuel,ל,prep,,,,PP,to
1_Samuel,אמה,subs,,,,,handmaid
1_Samuel,זרע,subs,,,,NP,seed
1_Samuel,אישׁ,subs,,,,,man
1_Samuel,ו,conj,,,WQt0,CP,and
1_Samuel,נתן,verb,qal,perf,,VP,give
1_Samuel,ל,prep,,,,PP,to
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,כל,subs,,,,NP,whole
1_Samuel,יום,subs,,,,,day
1_Samuel,חיים,subs,,,,,life
1_Samuel,ו,conj,,,WXYq,CP,and
1_Samuel,מורה,subs,,,,NP,razor
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,עלה,verb,qal,impf,,VP,ascend
1_Samuel,על,prep,,,,PP,upon
1_Samuel,ראשׁ,subs,,,,,head
1_Samuel,ו,conj,,,MSyn,CP,and
1_Samuel,היה,verb,qal,perf,,VP,be
1_Samuel,כי,conj,,,xQt0,CP,that
1_Samuel,רבה,verb,hif,perf,,VP,be many
1_Samuel,ל,prep,,,InfC,VP,to
1_Samuel,פלל,verb,hit,infc,,,pray
1_Samuel,ל,prep,,,,PP,to
1_Samuel,פנה,subs,,,,,face
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,ו,conj,,,Ptcp,CP,and
1_Samuel,עלי,nmpr,,,,PrNP,Eli
1_Samuel,שׁמר,verb,qal,ptca,,VP,keep
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,פה,subs,,,,,mouth
1_Samuel,ו,conj,,,CPen,CP,and
1_Samuel,חנה,nmpr,,,,PrNP,Hannah
1_Samuel,היא,prps,,,Ptcp,PPrP,she
1_Samuel,דבר,verb,piel,ptca,,VP,speak
1_Samuel,על,prep,,,,PP,upon
1_Samuel,לב,subs,,,,,heart
1_Samuel,רק,advb,,,NmCl,NP,only
1_Samuel,שׂפה,subs,,,,,lip
1_Samuel,נוע,verb,qal,ptca,,NP,quiver
1_Samuel,ו,conj,,,WXYq,CP,and
1_Samuel,קול,subs,,,,NP,sound
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,שׁמע,verb,nif,impf,,VP,hear
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,חשׁב,verb,qal,wayq,,VP,account
1_Samuel,עלי,nmpr,,,,PrNP,Eli
1_Samuel,ל,prep,,,,PP,to
1_Samuel,שׁכור,adjv,,,,,drunk
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,אמר,verb,qal,wayq,,VP,say
1_Samuel,אל,prep,,,,PP,to
1_Samuel,עלי,nmpr,,,,PrNP,Eli
1_Samuel,עד,prep,,,xYq0,PP,unto
1_Samuel,מתי,inrg,,,,,when
1_Samuel,שׁכר,verb,hit,impf,,VP,be drunk
1_Samuel,סור,verb,hif,impv,ZIm0,VP,turn aside
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,יין,subs,,,,,wine
1_Samuel,מן,prep,,,,PP,from
1_Samuel,על,prep,,,,,upon
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,ענה,verb,qal,wayq,,VP,answer
1_Samuel,חנה,nmpr,,,,PrNP,Hannah
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,אמר,verb,qal,wayq,,VP,say
1_Samuel,לא,nega,,,NmCl,NegP,not
1_Samuel,אדון,subs,,,Voct,NP,lord
1_Samuel,אשׁה,subs,,,NmCl,NP,woman
1_Samuel,קשׁה,adjv,,,,,hard
1_Samuel,רוח,subs,,,,,wind
1_Samuel,אנכי,prps,,,,PPrP,i
1_Samuel,ו,conj,,,WxQ0,CP,and
1_Samuel,יין,subs,,,,NP,wine
1_Samuel,ו,conj,,,,,and
1_Samuel,שׁכר,subs,,,,,strong drink
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,שׁתה,verb,qal,perf,,VP,drink
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,שׁפך,verb,qal,wayq,,VP,pour
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,נפשׁ,subs,,,,,soul
1_Samuel,ל,prep,,,,PP,to
1_Samuel,פנה,subs,,,,,face
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,אל,nega,,,xYq0,NegP,not
1_Samuel,נתן,verb,qal,impf,,VP,give
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,אמה,subs,,,,,handmaid
1_Samuel,ל,prep,,,,PP,to
1_Samuel,פנה,subs,,,,,face
1_Samuel,בת,subs,,,,,daughter
1_Samuel,בליעל,subs,,,,,wickedness
1_Samuel,כי,conj,,,xQt0,CP,that
1_Samuel,מן,prep,,,,PP,from
1_Samuel,רב,subs,,,,,multitude
1_Samuel,שׂיח,subs,,,,,concern
1_Samuel,ו,conj,,,,,and
1_Samuel,כעס,subs,,,,,grief
1_Samuel,דבר,verb,piel,perf,,VP,speak
1_Samuel,עד,prep,,,,PP,unto
1_Samuel,הנה,advb,,,,,here
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,ענה,verb,qal,wayq,,VP,answer
1_Samuel,עלי,nmpr,,,,PrNP,Eli
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,אמר,verb,qal,wayq,,VP,say
1_Samuel,הלך,verb,qal,impv,ZIm0,VP,walk
1_Samuel,ל,prep,,,,PP,to
1_Samuel,שׁלום,subs,,,,,peace
1_Samuel,ו,conj,,,WXYq,CP,and
1_Samuel,אלהים,subs,,,,NP,god(s)
1_Samuel,ישׂראל,nmpr,,,,,Israel
1_Samuel,נתן,verb,qal,impf,,VP,give
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,שׁאלה,subs,,,,,request
1_Samuel,אשׁר,conj,,,xQt0,CP,<relative>
1_Samuel,שׁאל,verb,qal,perf,,VP,ask
1_Samuel,מן,prep,,,,PP,from
1_Samuel,עם,prep,,,,,with
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,אמר,verb,qal,wayq,,VP,say
1_Samuel,מצא,verb,qal,impf,ZYqX,VP,find
1_Samuel,שׁפחה,subs,,,,NP,maidservant
1_Samuel,חן,subs,,,,NP,grace
1_Samuel,ב,prep,,,,PP,in
1_Samuel,עין,subs,,,,,eye
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,הלך,verb,qal,wayq,,VP,walk
1_Samuel,ה,art,,,,NP,the
1_Samuel,אשׁה,subs,,,,,woman
1_Samuel,ל,prep,,,,PP,to
1_Samuel,דרך,subs,,,,,way
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,אכל,verb,qal,wayq,,VP,eat
1_Samuel,ו,conj,,,WXQt,CP,and
1_Samuel,פנה,subs,,,,NP,face
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,היה,verb,qal,perf,,VP,be
1_Samuel,ל,prep,,,,PP,to
1_Samuel,עוד,subs,,,,AdvP,duration
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,שׁכם,verb,hif,wayq,,VP,rise early
1_Samuel,ב,prep,,,,PP,in
1_Samuel,ה,art,,,,,the
1_Samuel,בקר,subs,,,,,morning
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,חוה,verb,hsht,wayq,,VP,bow down
1_Samuel,ל,prep,,,,PP,to
1_Samuel,פנה,subs,,,,,face
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,שׁוב,verb,qal,wayq,,VP,return
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,בוא,verb,qal,wayq,,VP,come
1_Samuel,אל,prep,,,,PP,to
1_Samuel,בית,subs,,,,,house
1_Samuel,ה,art,,,,AdvP,the
1_Samuel,רמה,nmpr,,,,,Ramah
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,ידע,verb,qal,wayq,,VP,know
1_Samuel,אלקנה,nmpr,,,,PrNP,Elkanah
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,חנה,nmpr,,,,,Hannah
1_Samuel,אשׁה,subs,,,,,woman
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,זכר,verb,qal,wayq,,VP,remember
1_Samuel,יהוה,nmpr,,,,PrNP,YHWH
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,היה,verb,qal,wayq,,VP,be
1_Samuel,ל,prep,,,,PP,to
1_Samuel,תקופה,subs,,,,,turning point
1_Samuel,ה,art,,,,,the
1_Samuel,יום,subs,,,,,day
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,הרה,verb,qal,wayq,,VP,be pregnant
1_Samuel,חנה,nmpr,,,,PrNP,Hannah
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,ילד,verb,qal,wayq,,VP,bear
1_Samuel,בן,subs,,,,NP,son
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,קרא,verb,qal,wayq,,VP,call
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,שׁם,subs,,,,,name
1_Samuel,שׁמואל,nmpr,,,,PrNP,Samuel
1_Samuel,כי,conj,,,xQt0,CP,that
1_Samuel,מן,prep,,,,PP,from
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,שׁאל,verb,qal,perf,,VP,ask
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,עלה,verb,qal,wayq,,VP,ascend
1_Samuel,ה,art,,,,NP,the
1_Samuel,אישׁ,subs,,,,,man
1_Samuel,אלקנה,nmpr,,,,,Elkanah
1_Samuel,ו,conj,,,,,and
1_Samuel,כל,subs,,,,,whole
1_Samuel,בית,subs,,,,,house
1_Samuel,ל,prep,,,InfC,VP,to
1_Samuel,זבח,verb,qal,infc,,,slaughter
1_Samuel,ל,prep,,,,PP,to
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,זבח,subs,,,,,sacrifice
1_Samuel,ה,art,,,,,the
1_Samuel,יום,subs,,,,,day
1_Samuel,ו,conj,,,,,and
1_Samuel,את,prep,,,,,<object marker>
1_Samuel,נדר,subs,,,,,vow
1_Samuel,ו,conj,,,WXQt,CP,and
1_Samuel,חנה,nmpr,,,,PrNP,Hannah
1_Samuel,לא,nega,,,,NegP,not
1_Samuel,עלה,verb,qal,perf,,VP,ascend
1_Samuel,כי,conj,,,xQt0,CP,that
1_Samuel,אמר,verb,qal,perf,,VP,say
1_Samuel,ל,prep,,,,PP,to
1_Samuel,אישׁ,subs,,,,,man
1_Samuel,עד,prep,,,xYqX,CP,unto
1_Samuel,גמל,verb,nif,impf,,VP,deal fully
1_Samuel,ה,art,,,,NP,the
1_Samuel,נער,subs,,,,,boy
1_Samuel,ו,conj,,,WQt0,CP,and
1_Samuel,בוא,verb,hif,perf,,VP,come
1_Samuel,ו,conj,,,WQt0,CP,and
1_Samuel,ראה,verb,nif,perf,,VP,see
1_Samuel,את,prep,,,,PP,together with
1_Samuel,פנה,subs,,,,,face
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,ו,conj,,,WQt0,CP,and
1_Samuel,ישׁב,verb,qal,perf,,VP,sit
1_Samuel,שׁם,advb,,,,AdvP,there
1_Samuel,עד,prep,,,,PP,unto
1_Samuel,עולם,subs,,,,,eternity
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,אמר,verb,qal,wayq,,VP,say
1_Samuel,ל,prep,,,,PP,to
1_Samuel,אלקנה,nmpr,,,,PrNP,Elkanah
1_Samuel,אישׁ,subs,,,,,man
1_Samuel,עשׂה,verb,qal,impv,ZIm0,VP,make
1_Samuel,ה,art,,,AjCl,CP,the
1_Samuel,טוב,adjv,,,,AdjP,good
1_Samuel,ב,prep,,,,PP,in
1_Samuel,עין,subs,,,,,eye
1_Samuel,ישׁב,verb,qal,impv,ZIm0,VP,sit
1_Samuel,עד,prep,,,InfC,VP,unto
1_Samuel,גמל,verb,qal,infc,,,deal fully
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,אך,advb,,,xYqX,AdvP,only
1_Samuel,קום,verb,hif,impf,,VP,arise
1_Samuel,יהוה,nmpr,,,,PrNP,YHWH
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,דבר,subs,,,,,word
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,ישׁב,verb,qal,wayq,,VP,sit
1_Samuel,ה,art,,,,NP,the
1_Samuel,אשׁה,subs,,,,,woman
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,ינק,verb,hif,wayq,,VP,suck
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,בן,subs,,,,,son
1_Samuel,עד,prep,,,InfC,VP,unto
1_Samuel,גמל,verb,qal,infc,,,deal fully
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,עלה,verb,hif,wayq,,VP,ascend
1_Samuel,עם,prep,,,,PP,with
1_Samuel,כ,prep,,,xQt0,CP,as
1_Samuel,אשׁר,conj,,,,,<relative>
1_Samuel,גמל,verb,qal,perf,,VP,deal fully
1_Samuel,ב,prep,,,Way0,PP,in
1_Samuel,פר,subs,,,,,young bull
1_Samuel,שׁלשׁ,subs,,,,,three
1_Samuel,ו,conj,,,,,and
1_Samuel,איפה,subs,,,,,ephah
1_Samuel,אחד,subs,,,,,one
1_Samuel,קמח,subs,,,,,flour
1_Samuel,ו,conj,,,,,and
1_Samuel,נבל,subs,,,,,jar
1_Samuel,יין,subs,,,,,wine
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,בוא,verb,hif,wayq,,VP,come
1_Samuel,בית,subs,,,,NP,house
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,שׁלו,nmpr,,,,,Shiloh
1_Samuel,ו,conj,,,NmCl,CP,and
1_Samuel,ה,art,,,,NP,the
1_Samuel,נער,subs,,,,,boy
1_Samuel,נער,subs,,,,NP,boy
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,שׁחט,verb,qal,wayq,,VP,slaughter
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,ה,art,,,,,the
1_Samuel,פר,subs,,,,,young bull
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,בוא,verb,hif,wayq,,VP,come
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,ה,art,,,,,the
1_Samuel,נער,subs,,,,,boy
1_Samuel,אל,prep,,,,PP,to
1_Samuel,עלי,nmpr,,,,,Eli
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,אמר,verb,qal,wayq,,VP,say
1_Samuel,בי,intj,,,Voct,InjP,upon me
1_Samuel,אדון,subs,,,,NP,lord
1_Samuel,חי,adjv,,,AjCl,AdjP,alive
1_Samuel,נפשׁ,subs,,,,NP,soul
1_Samuel,אדון,subs,,,Voct,NP,lord
1_Samuel,אני,prps,,,NmCl,PPrP,i
1_Samuel,ה,art,,,,NP,the
1_Samuel,אשׁה,subs,,,,,woman
1_Samuel,ה,art,,,Ptcp,CP,the
1_Samuel,נצב,verb,nif,ptca,,VP,stand
1_Samuel,עם,prep,,,,PP,with
1_Samuel,ב,prep,,,,PP,in
1_Samuel,זה,prde,,,,,this
1_Samuel,ל,prep,,,InfC,VP,to
1_Samuel,פלל,verb,hit,infc,,,pray
1_Samuel,אל,prep,,,,PP,to
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,אל,prep,,,xQt0,PP,to
1_Samuel,ה,art,,,,,the
1_Samuel,נער,subs,,,,,boy
1_Samuel,ה,art,,,,,the
1_Samuel,זה,prde,,,,,this
1_Samuel,פלל,verb,hit,perf,,VP,pray
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,נתן,verb,qal,wayq,,VP,give
1_Samuel,יהוה,nmpr,,,,PrNP,YHWH
1_Samuel,ל,prep,,,,PP,to
1_Samuel,את,prep,,,,PP,<object marker>
1_Samuel,שׁאלה,subs,,,,,request
1_Samuel,אשׁר,conj,,,xQt0,CP,<relative>
1_Samuel,שׁאל,verb,qal,perf,,VP,ask
1_Samuel,מן,prep,,,,PP,from
1_Samuel,עם,prep,,,,,with
1_Samuel,ו,conj,,,WXQt,CP,and
1_Samuel,גם,advb,,,,PPrP,even
1_Samuel,אנכי,prps,,,,,i
1_Samuel,שׁאל,verb,hif,perf,,VP,ask
1_Samuel,ל,prep,,,,PP,to
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,כל,subs,,,,NP,whole
1_Samuel,ה,art,,,,,the
1_Samuel,יום,subs,,,,,day
1_Samuel,אשׁר,conj,,,xQtX,CP,<relative>
1_Samuel,היה,verb,qal,perf,,VP,be
1_Samuel,הוא,prps,,,,PPrP,he
1_Samuel,שׁאל,verb,qal,ptcp,,VP,ask
1_Samuel,ל,prep,,,,PP,to
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,ו,conj,,,Way0,CP,and
1_Samuel,חוה,verb,hsht,wayq,,VP,bow down
1_Samuel,שׁם,advb,,,,AdvP,there
1_Samuel,ל,prep,,,,PP,to
1_Samuel,יהוה,nmpr,,,,,YHWH
1_Samuel,ו,conj,,,WayX,CP,and
1_Samuel,פלל,verb,hit,wayq,,VP,pray
