book,lex,sp,vs,vt,ctyp,cnode,ptyp,gloss,speaker,ttype,clausespeaker,clausettype
Esther2:17,פנה,subs,,,,,,face,author,description,,
Esther2:17,מן,prep,,,,,PP,from,author,description,,
Esther2:17,כל,subs,,,,,,whole,author,description,,
Esther2:17,ה,art,,,,,,the,author,description,,
Esther2:17,בתולה,subs,,,,,,virgin,author,description,,
Esther2:17,ו,conj,,,Way0,505418,CP,and,author,description,author,description
Esther2:17,שׂים,verb,qal,wayq,,,VP,put,author,description,,
Esther2:17,כתר,subs,,,,,NP,headdress,author,description,,
Esther2:17,מלכות,subs,,,,,,kingship,author,description,,
Esther2:17,ב,prep,,,,,PP,in,author,description,,
Esther2:17,ראשׁ,subs,,,,,,head,author,description,,
Esther2:17,ו,conj,,,Way0,505419,CP,and,author,description,author,description
Esther2:17,מלך,verb,hif,wayq,,,VP,be king,author,description,,
Esther2:17,תחת,subs,,,,,PP,under part,author,description,,
Esther2:17,ושׁתי,nmpr,,,,,,Vashti,author,description,,
Esther2:18,ו,conj,,,WayX,505420,CP,and,author,description,author,description
Esther2:18,עשׂה,verb,qal,wayq,,,VP,make,author,description,,
Esther2:18,ה,art,,,,,NP,the,author,description,,
Esther2:18,מלך,subs,,,,,,king,author,description,,
Esther2:18,משׁתה,subs,,,,,NP,drinking,author,description,,
Esther2:18,גדול,adjv,,,,,,great,author,description,,
Esther2:18,ל,prep,,,,,PP,to,author,description,,
Esther2:18,כל,subs,,,,,,whole,author,description,,
Esther2:18,שׂר,subs,,,,,,chief,author,description,,
Esther2:18,ו,conj,,,,,,and,author,description,,
Esther2:18,עבד,subs,,,,,,servant,author,description,,
Esther2:18,את,prep,,,,,NP,<object marker>,author,description,,
Esther2:18,משׁתה,subs,,,,,,drinking,author,description,,
Esther2:18,אסתר,nmpr,,,,,,Esther,author,description,,
Esther2:18,ו,conj,,,WxQ0,505421,CP,and,author,description,author,description
Esther2:18,הנחה,subs,,,,,NP,release,author,description,,
Esther2:18,ל,prep,,,,,PP,to,author,description,,
Esther2:18,ה,art,,,,,,the,author,description,,
Esther2:18,מדינה,subs,,,,,,district,author,description,,
Esther2:18,עשׂה,verb,qal,perf,,,VP,make,author,description,,
Esther2:18,ו,conj,,,Way0,505422,CP,and,author,description,author,description
Esther2:18,נתן,verb,qal,wayq,,,VP,give,author,description,,
Esther2:18,משׂאת,subs,,,,,NP,lifting up,author,description,,
Esther2:18,כ,prep,,,,,PP,as,author,description,,
Esther2:18,יד,subs,,,,,,hand,author,description,,
Esther2:18,ה,art,,,,,,the,author,description,,
Esther2:18,מלך,subs,,,,,,king,author,description,,
Esther2:19,ו,conj,,,CPen,505423,CP,and,author,description,author,description
Esther2:19,ב,prep,,,,,VP,in,author,description,,
Esther2:19,קבץ,verb,nif,infc,,,,collect,author,description,,
Esther2:19,בתולה,subs,,,,,NP,virgin,author,description,,
Esther2:19,שׁני,adjv,,,,,AdvP,second,author,description,,
Esther2:19,ו,conj,,,Ptcp,505424,CP,and,author,description,author,description
Esther2:19,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther2:19,ישׁב,verb,qal,ptca,,,VP,sit,author,description,,
Esther2:19,ב,prep,,,,,PP,in,author,description,,
Esther2:19,שׁער,subs,,,,,,gate,author,description,,
Esther2:19,ה,art,,,,,,the,author,description,,
Esther2:19,מלך,subs,,,,,,king,author,description,,
Esther2:21,ב,prep,,,xQtX,505429,PP,in,author,description,author,description
Esther2:21,ה,art,,,,,,the,author,description,,
Esther2:21,יום,subs,,,,,,day,author,description,,
Esther2:21,ה,art,,,,,,the,author,description,,
Esther2:21,הם,prps,,,,,,they,author,description,,
Esther2:21,קצף,verb,qal,perf,,,VP,be angry,author,description,,
Esther2:21,בגתן,nmpr,,,,,PrNP,Bigthana,author,description,,
Esther2:21,ו,conj,,,,,,and,author,description,,
Esther2:21,תרשׁ,nmpr,,,,,,Teresh,author,description,,
Esther2:21,שׁנים,subs,,,,,,two,author,description,,
Esther2:21,סריס,subs,,,,,,official,author,description,,
Esther2:21,ה,art,,,,,,the,author,description,,
Esther2:21,מלך,subs,,,,,,king,author,description,,
Esther2:21,מן,prep,,,,,,from,author,description,,
Esther2:21,שׁמר,verb,qal,ptca,,,,keep,author,description,,
Esther2:21,ה,art,,,,,,the,author,description,,
Esther2:21,סף,subs,,,,,,threshold,author,description,,
Esther2:20,אין,subs,,,Ptcp,505425,NegP,<NEG>,author,description,author,description
Esther2:20,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther2:20,נגד,verb,hif,ptca,,,VP,report,author,description,,
Esther2:20,מולדת,subs,,,,,NP,offspring,author,description,,
Esther2:20,ו,conj,,,,,,and,author,description,,
Esther2:20,את,prep,,,,,,<object marker>,author,description,,
Esther2:20,עם,subs,,,,,,people,author,description,,
Esther2:20,כ,prep,,,xQtX,505426,CP,as,author,description,author,description
Esther2:20,אשׁר,conj,,,,,,<relative>,author,description,,
Esther2:20,צוה,verb,piel,perf,,,VP,command,author,description,,
Esther2:20,על,prep,,,,,PP,upon,author,description,,
Esther2:20,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther2:20,ו,conj,,,Ptcp,505427,CP,and,author,description,author,description
Esther2:20,את,prep,,,,,PP,<object marker>,author,description,,
Esther2:20,מאמר,subs,,,,,,word,author,description,,
Esther2:20,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther2:20,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther2:20,עשׂה,verb,qal,ptca,,,VP,make,author,description,,
Esther2:20,כ,prep,,,xQt0,505428,CP,as,author,description,author,description
Esther2:20,אשׁר,conj,,,,,,<relative>,author,description,,
Esther2:20,היה,verb,qal,perf,,,VP,be,author,description,,
Esther2:20,ב,prep,,,,,PP,in,author,description,,
Esther2:20,אמנה,subs,,,,,,care,author,description,,
Esther2:20,את,prep,,,,,,together with,author,description,,
Esther2:21,ו,conj,,,Ptcp,505430,CP,and,author,description,author,description
Esther2:21,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther2:21,ישׁב,verb,qal,ptca,,,VP,sit,author,description,,
Esther2:21,ב,prep,,,,,PP,in,author,description,,
Esther2:21,שׁער,subs,,,,,,gate,author,description,,
Esther2:21,ה,art,,,,,,the,author,description,,
Esther2:21,מלך,subs,,,,,,king,author,description,,
Esther2:21,ו,conj,,,Way0,505431,CP,and,author,description,author,description
Esther2:21,בקשׁ,verb,piel,wayq,,,VP,seek,author,description,,
Esther2:21,ל,prep,,,InfC,505432,VP,to,author,description,author,description
Esther2:21,שׁלח,verb,qal,infc,,,,send,author,description,,
Esther2:21,יד,subs,,,,,NP,hand,author,description,,
Esther2:21,ב,prep,,,,,PP,in,author,description,,
Esther2:21,ה,art,,,,,,the,author,description,,
Esther2:21,מלך,subs,,,,,,king,author,description,,
Esther2:21,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther2:22,ו,conj,,,WayX,505433,CP,and,author,description,author,description
Esther2:22,ידע,verb,nif,wayq,,,VP,know,author,description,,
Esther2:22,ה,art,,,,,NP,the,author,description,,
Esther2:22,דבר,subs,,,,,,word,author,description,,
Esther2:22,ל,prep,,,,,PP,to,author,description,,
Esther2:22,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther2:22,ו,conj,,,Way0,505434,CP,and,author,description,author,description
Esther2:22,נגד,verb,hif,wayq,,,VP,report,author,description,,
Esther2:22,ל,prep,,,,,PP,to,author,description,,
Esther2:22,אסתר,nmpr,,,,,,Esther,author,description,,
Esther2:22,ה,art,,,,,,the,author,description,,
Esther2:22,מלכה,subs,,,,,,queen,author,description,,
Esther2:22,ו,conj,,,WayX,505435,CP,and,author,description,author,description
Esther2:22,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther2:22,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther2:22,ל,prep,,,,,PP,to,author,description,,
Esther2:22,ה,art,,,,,,the,author,description,,
Esther2:22,מלך,subs,,,,,,king,author,description,,
Esther2:22,ב,prep,,,,,PP,in,author,description,,
Esther2:22,שׁם,subs,,,,,,name,author,description,,
Esther2:22,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther2:23,ו,conj,,,WayX,505436,CP,and,author,description,author,description
Esther2:23,בקשׁ,verb,pual,wayq,,,VP,seek,author,description,,
Esther2:23,ה,art,,,,,NP,the,author,description,,
Esther2:23,דבר,subs,,,,,,word,author,description,,
Esther2:23,ו,conj,,,Way0,505437,CP,and,author,description,author,description
Esther2:23,מצא,verb,nif,wayq,,,VP,find,author,description,,
Esther2:23,ו,conj,,,WayX,505438,CP,and,author,description,author,description
Esther2:23,תלה,verb,nif,wayq,,,VP,hang,author,description,,
Esther2:23,שׁנים,subs,,,,,NP,two,author,description,,
Esther2:23,על,prep,,,,,PP,upon,author,description,,
Esther2:23,עץ,subs,,,,,,tree,author,description,,
Esther2:23,ו,conj,,,Way0,505439,CP,and,author,description,author,description
Esther2:23,כתב,verb,nif,wayq,,,VP,write,author,description,,
Esther2:23,ב,prep,,,,,PP,in,author,description,,
Esther2:23,ספר,subs,,,,,,letter,author,description,,
Esther2:23,דבר,subs,,,,,,word,author,description,,
Esther2:23,ה,art,,,,,,the,author,description,,
Esther2:23,יום,subs,,,,,,day,author,description,,
Esther2:23,ל,prep,,,,,PP,to,author,description,,
Esther2:23,פנה,subs,,,,,,face,author,description,,
Esther2:23,ה,art,,,,,,the,author,description,,
Esther2:23,מלך,subs,,,,,,king,author,description,,
Esther3:1,אחר,subs,,,xQtX,505440,PP,after,author,description,author,description
Esther3:1,ה,art,,,,,,the,author,description,,
Esther3:1,דבר,subs,,,,,,word,author,description,,
Esther3:1,ה,art,,,,,,the,author,description,,
Esther3:1,אלה,prde,,,,,,these,author,description,,
Esther3:1,גדל,verb,piel,perf,,,VP,be strong,author,description,,
Esther3:1,ה,art,,,,,NP,the,author,description,,
Esther3:1,מלך,subs,,,,,,king,author,description,,
Esther3:1,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther3:1,את,prep,,,,,PP,<object marker>,author,description,,
Esther3:1,המן,nmpr,,,,,,Haman,author,description,,
Esther3:1,בן,subs,,,,,,son,author,description,,
Esther3:1,המדתא,nmpr,,,,,,Hammedatha,author,description,,
Esther3:1,ה,art,,,,,,the,author,description,,
Esther3:1,אגגי,adjv,,,,,,Agagite,author,description,,
Esther3:1,ו,conj,,,Way0,505441,CP,and,author,description,author,description
Esther3:1,נשׂא,verb,piel,wayq,,,VP,lift,author,description,,
Esther3:1,ו,conj,,,Way0,505442,CP,and,author,description,author,description
Esther3:1,שׂים,verb,qal,wayq,,,VP,put,author,description,,
Esther3:1,את,prep,,,,,PP,<object marker>,author,description,,
Esther3:1,כסא,subs,,,,,,seat,author,description,,
Esther3:1,מן,prep,,,,,PP,from,author,description,,
Esther3:1,על,prep,,,,,,upon,author,description,,
Esther3:1,כל,subs,,,,,,whole,author,description,,
Esther3:1,ה,art,,,,,,the,author,description,,
Esther3:1,שׂר,subs,,,,,,chief,author,description,,
Esther3:1,אשׁר,conj,,,NmCl,505443,CP,<relative>,author,description,author,description
Esther3:1,את,prep,,,,,PP,together with,author,description,,
Esther3:2,ו,conj,,,Ptcp,505444,CP,and,author,description,author,description
Esther3:2,כל,subs,,,,,NP,whole,author,description,,
Esther3:2,עבד,subs,,,,,,servant,author,description,,
Esther3:2,ה,art,,,,,,the,author,description,,
Esther3:2,מלך,subs,,,,,,king,author,description,,
Esther3:2,אשׁר,conj,,,NmCl,505445,CP,<relative>,author,description,author,description
Esther3:2,ב,prep,,,,,PP,in,author,description,,
Esther3:2,שׁער,subs,,,,,,gate,author,description,,
Esther3:2,ה,art,,,,,,the,author,description,,
Esther3:2,מלך,subs,,,,,,king,author,description,,
Esther3:2,כרע,verb,qal,ptca,Ptcp,505444,VP,kneel,author,description,author,description
Esther3:2,ו,conj,,,Ptcp,505446,CP,and,author,description,author,description
Esther3:2,חוה,verb,hsht,ptca,,,VP,bow down,author,description,,
Esther3:2,ל,prep,,,,,PP,to,author,description,,
Esther3:2,המן,nmpr,,,,,,Haman,author,description,,
Esther3:2,כי,conj,,,xQtX,505447,CP,that,author,description,author,description
Esther3:2,כן,advb,,,,,AdvP,thus,author,description,,
Esther3:2,צוה,verb,piel,perf,,,VP,command,author,description,,
Esther3:2,ל,prep,,,,,PP,to,author,description,,
Esther3:2,ה,art,,,,,NP,the,author,description,,
Esther3:2,מלך,subs,,,,,,king,author,description,,
Esther3:2,ו,conj,,,WXYq,505448,CP,and,author,description,author,description
Esther3:2,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther3:2,לא,nega,,,,,NegP,not,author,description,,
Esther3:2,כרע,verb,qal,impf,,,VP,kneel,author,description,,
Esther3:2,ו,conj,,,WxY0,505449,CP,and,author,description,author,description
Esther3:2,לא,nega,,,,,NegP,not,author,description,,
Esther3:2,חוה,verb,hsht,impf,,,VP,bow down,author,description,,
Esther3:3,ו,conj,,,WayX,505450,CP,and,author,description,author,description
Esther3:3,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther3:3,עבד,subs,,,,,NP,servant,author,description,,
Esther3:3,ה,art,,,,,,the,author,description,,
Esther3:3,מלך,subs,,,,,,king,author,description,,
Esther3:3,אשׁר,conj,,,NmCl,505451,CP,<relative>,author,description,author,description
Esther3:3,ב,prep,,,,,PP,in,author,description,,
Esther3:3,שׁער,subs,,,,,,gate,author,description,,
Esther3:3,ה,art,,,,,,the,author,description,,
Esther3:3,מלך,subs,,,,,,king,author,description,,
Esther3:3,ל,prep,,,WayX,505450,PP,to,author,description,author,description
Esther3:3,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther3:4,ו,conj,,,Way0,505453,CP,and,author,description,author,description
Esther3:4,היה,verb,qal,wayq,,,VP,be,author,description,,
Esther3:4,כ,prep,,,InfC,505454,VP,as,author,description,author,description
Esther3:4,אמר,verb,qal,infc,,,,say,author,description,,
Esther3:4,אל,prep,,,,,PP,to,author,description,,
Esther3:4,יום,subs,,,,,NP,day,author,description,,
Esther3:4,ו,conj,,,,,,and,author,description,,
Esther3:4,יום,subs,,,,,,day,author,description,,
Esther3:4,ו,conj,,,WxQ0,505455,CP,and,author,description,author,description
Esther3:4,לא,nega,,,,,NegP,not,author,description,,
Esther3:4,שׁמע,verb,qal,perf,,,VP,hear,author,description,,
Esther3:4,אל,prep,,,,,PP,to,author,description,,
Esther3:4,ו,conj,,,Way0,505456,CP,and,author,description,author,description
Esther3:4,נגד,verb,hif,wayq,,,VP,report,author,description,,
Esther3:4,ל,prep,,,,,PP,to,author,description,,
Esther3:4,המן,nmpr,,,,,,Haman,author,description,,
Esther3:4,ל,prep,,,InfC,505457,VP,to,author,description,author,description
Esther3:4,ראה,verb,qal,infc,,,,see,author,description,,
Esther3:4,ה,inrg,,,xYqX,505458,InrP,<interrogative>,author,description,author,description
Esther3:4,עמד,verb,qal,impf,,,VP,stand,author,description,,
Esther3:4,דבר,subs,,,,,NP,word,author,description,,
Esther3:4,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther3:4,כי,conj,,,xQt0,505459,CP,that,author,description,author,description
Esther3:4,נגד,verb,hif,perf,,,VP,report,author,description,,
Esther3:4,ל,prep,,,,,PP,to,author,description,,
Esther3:4,אשׁר,conj,,,AjCl,505460,CP,<relative>,author,description,author,description
Esther3:4,הוא,prps,,,,,PPrP,he,author,description,,
Esther3:4,יהודי,adjv,,,,,AdjP,Jewish,author,description,,
Esther3:5,ו,conj,,,WayX,505461,CP,and,author,description,author,description
Esther3:5,ראה,verb,qal,wayq,,,VP,see,author,description,,
Esther3:5,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther3:5,כי,conj,,,Ptcp,505462,CP,that,author,description,author,description
Esther3:5,אין,subs,,,,,NegP,<NEG>,author,description,,
Esther3:5,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther3:5,כרע,verb,qal,ptca,,,VP,kneel,author,description,,
Esther3:5,ו,conj,,,Ptcp,505463,CP,and,author,description,author,description
Esther3:5,חוה,verb,hsht,ptca,,,VP,bow down,author,description,,
Esther3:5,ל,prep,,,,,PP,to,author,description,,
Esther3:5,ו,conj,,,WayX,505464,CP,and,author,description,author,description
Esther3:5,מלא,verb,nif,wayq,,,VP,be full,author,description,,
Esther3:5,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther3:5,חמה,subs,,,,,NP,heat,author,description,,
Esther3:6,ו,conj,,,Way0,505465,CP,and,author,description,author,description
Esther3:6,בזה,verb,qal,wayq,,,VP,despise,author,description,,
Esther3:6,ב,prep,,,,,PP,in,author,description,,
Esther3:6,עין,subs,,,,,,eye,author,description,,
Esther3:6,ל,prep,,,InfC,505466,VP,to,author,description,author,description
Esther3:6,שׁלח,verb,qal,infc,,,,send,author,description,,
Esther3:6,יד,subs,,,,,NP,hand,author,description,,
Esther3:6,ב,prep,,,,,PP,in,author,description,,
Esther3:6,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther3:6,ל,prep,,,,,,to,author,description,,
Esther3:6,בד,subs,,,,,,"linen, part, stave",author,description,,
Esther3:6,כי,conj,,,xQt0,505467,CP,that,author,description,author,description
Esther3:6,נגד,verb,hif,perf,,,VP,report,author,description,,
Esther3:6,ל,prep,,,,,PP,to,author,description,,
Esther3:6,את,prep,,,,,PP,<object marker>,author,description,,
Esther3:6,עם,subs,,,,,,people,author,description,,
Esther3:6,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther3:6,ו,conj,,,WayX,505468,CP,and,author,description,author,description
Esther3:6,בקשׁ,verb,piel,wayq,,,VP,seek,author,description,,
Esther3:6,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther3:6,ל,prep,,,InfC,505469,VP,to,author,description,author,description
Esther3:6,שׁמד,verb,hif,infc,,,,destroy,author,description,,
Esther3:6,את,prep,,,,,PP,<object marker>,author,description,,
Esther3:6,כל,subs,,,,,,whole,author,description,,
Esther3:6,ה,art,,,,,,the,author,description,,
Esther3:6,יהודי,adjv,,,,,,Jewish,author,description,,
Esther3:6,אשׁר,conj,,,NmCl,505470,CP,<relative>,author,description,author,description
Esther3:6,ב,prep,,,,,PP,in,author,description,,
Esther3:6,כל,subs,,,,,,whole,author,description,,
Esther3:6,מלכות,subs,,,,,,kingship,author,description,,
Esther3:6,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther3:6,עם,subs,,,InfC,505469,PP,people,author,description,author,description
Esther3:6,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther3:7,ב,prep,,,xQt0,505471,PP,in,author,description,author,description
Esther3:7,ה,art,,,,,,the,author,description,,
Esther3:7,חדשׁ,subs,,,,,,month,author,description,,
Esther3:7,ה,art,,,,,,the,author,description,,
Esther3:7,ראשׁון,adjv,,,,,,first,author,description,,
Esther3:7,ב,prep,,,,,PP,in,author,description,,
Esther3:7,שׁנה,subs,,,,,,year,author,description,,
Esther3:7,שׁנים,subs,,,,,,two,author,description,,
Esther3:7,עשׂרה,subs,,,,,,-teen,author,description,,
Esther3:7,ל,prep,,,,,,to,author,description,,
Esther3:7,ה,art,,,,,,the,author,description,,
Esther3:7,מלך,subs,,,,,,king,author,description,,
Esther3:7,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther3:7,נפל,verb,hif,perf,,,VP,fall,author,description,,
Esther3:7,פור,subs,,,,,NP,lot,author,description,,
Esther3:7,ל,prep,,,,,PP,to,author,description,,
Esther3:7,פנה,subs,,,,,,face,author,description,,
Esther3:7,המן,nmpr,,,,,,Haman,author,description,,
Esther3:7,מן,prep,,,,,PP,from,author,description,,
Esther3:7,יום,subs,,,,,,day,author,description,,
Esther3:7,ל,prep,,,,,,to,author,description,,
Esther3:7,יום,subs,,,,,,day,author,description,,
Esther3:7,ו,conj,,,,,,and,author,description,,
Esther3:7,מן,prep,,,,,,from,author,description,,
Esther3:7,חדשׁ,subs,,,,,,month,author,description,,
Esther3:7,ל,prep,,,,,,to,author,description,,
Esther3:7,חדשׁ,subs,,,,,,month,author,description,,
Esther3:7,שׁנים,subs,,,,,,two,author,description,,
Esther3:7,עשׂר,subs,,,,,,-teen,author,description,,
Esther3:7,הוא,prps,,,NmCl,505472,PPrP,he,author,description,author,description
Esther3:7,חדשׁ,subs,,,,,NP,month,author,description,,
Esther3:7,ניסן,nmpr,,,,,,Nissan,author,description,,
Esther3:7,הוא,prps,,,NmCl,505473,PPrP,he,author,description,author,description
Esther3:7,ה,art,,,,,NP,the,author,description,,
Esther3:7,גורל,subs,,,,,,lot,author,description,,
Esther3:7,הוא,prps,,,NmCl,505474,PPrP,he,author,description,author,description
Esther3:7,חדשׁ,subs,,,,,NP,month,author,description,,
Esther3:7,אדר,nmpr,,,,,,Adar,author,description,,
Esther3:8,ו,conj,,,WayX,505475,CP,and,author,description,author,description
Esther3:8,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther3:8,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther3:8,ל,prep,,,,,PP,to,author,description,,
Esther3:8,ה,art,,,,,,the,author,description,,
Esther3:8,מלך,subs,,,,,,king,author,description,,
Esther3:8,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther3:10,ו,conj,,,WayX,505488,CP,and,author,description,author,description
Esther3:10,סור,verb,hif,wayq,,,VP,turn aside,author,description,,
Esther3:10,ה,art,,,,,NP,the,author,description,,
Esther3:10,מלך,subs,,,,,,king,author,description,,
Esther3:10,את,prep,,,,,PP,<object marker>,author,description,,
Esther3:10,טבעת,subs,,,,,,sealing ring,author,description,,
Esther3:10,מן,prep,,,,,PP,from,author,description,,
Esther3:10,על,prep,,,,,,upon,author,description,,
Esther3:10,יד,subs,,,,,,hand,author,description,,
Esther3:10,ו,conj,,,Way0,505489,CP,and,author,description,author,description
Esther3:10,נתן,verb,qal,wayq,,,VP,give,author,description,,
Esther3:10,ל,prep,,,,,PP,to,author,description,,
Esther3:10,המן,nmpr,,,,,,Haman,author,description,,
Esther3:10,בן,subs,,,,,,son,author,description,,
Esther3:10,המדתא,nmpr,,,,,,Hammedatha,author,description,,
Esther3:10,ה,art,,,,,,the,author,description,,
Esther3:10,אגגי,adjv,,,,,,Agagite,author,description,,
Esther3:10,צרר,verb,qal,ptca,Ptcp,505490,VP,be hostile,author,description,author,description
Esther3:10,ה,art,,,,,NP,the,author,description,,
Esther3:10,יהודי,adjv,,,,,,Jewish,author,description,,
Esther3:11,ו,conj,,,WayX,505491,CP,and,author,description,author,description
Esther3:11,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther3:11,ה,art,,,,,NP,the,author,description,,
Esther3:11,מלך,subs,,,,,,king,author,description,,
Esther3:11,ל,prep,,,,,PP,to,author,description,,
Esther3:11,המן,nmpr,,,,,,Haman,author,description,,
Esther3:12,ו,conj,,,WayX,505495,CP,and,author,description,author,description
Esther3:12,קרא,verb,nif,wayq,,,VP,call,author,description,,
Esther3:12,ספר,subs,,,,,NP,scribe,author,description,,
Esther3:12,ה,art,,,,,,the,author,description,,
Esther3:12,מלך,subs,,,,,,king,author,description,,
Esther3:12,ב,prep,,,,,PP,in,author,description,,
Esther3:12,ה,art,,,,,,the,author,description,,
Esther3:12,חדשׁ,subs,,,,,,month,author,description,,
Esther3:12,ה,art,,,,,,the,author,description,,
Esther3:12,ראשׁון,adjv,,,,,,first,author,description,,
Esther3:12,ב,prep,,,,,PP,in,author,description,,
Esther3:12,שׁלשׁ,subs,,,,,,three,author,description,,
Esther3:12,עשׂר,subs,,,,,,-teen,author,description,,
Esther3:12,יום,subs,,,,,,day,author,description,,
Esther3:12,ב,prep,,,,,,in,author,description,,
Esther3:12,ו,conj,,,Way0,505496,CP,and,author,description,author,description
Esther3:12,כתב,verb,nif,wayq,,,VP,write,author,description,,
Esther3:12,כ,prep,,,,,PP,as,author,description,,
Esther3:12,כל,subs,,,,,,whole,author,description,,
Esther3:12,אשׁר,conj,,,xQtX,505497,CP,<relative>,author,description,author,description
Esther3:12,צוה,verb,piel,perf,,,VP,command,author,description,,
Esther3:12,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther3:12,אל,prep,,,Way0,505496,PP,to,author,description,author,description
Esther3:12,אחשׁדרפן,subs,,,,,,satrap,author,description,,
Esther3:12,ה,art,,,,,,the,author,description,,
Esther3:12,מלך,subs,,,,,,king,author,description,,
Esther3:12,ו,conj,,,,,,and,author,description,,
Esther3:12,אל,prep,,,,,,to,author,description,,
Esther3:12,ה,art,,,,,,the,author,description,,
Esther3:12,פחה,subs,,,,,,governor,author,description,,
Esther3:12,אשׁר,conj,,,NmCl,505498,CP,<relative>,author,description,author,description
Esther3:12,על,prep,,,,,PP,upon,author,description,,
Esther3:12,מדינה,subs,,,,,,district,author,description,,
Esther3:12,ו,conj,,,,,,and,author,description,,
Esther3:12,מדינה,subs,,,,,,district,author,description,,
Esther3:12,ו,conj,,,Way0,505496,PP,and,author,description,author,description
Esther3:12,אל,prep,,,,,,to,author,description,,
Esther3:12,שׂר,subs,,,,,,chief,author,description,,
Esther3:12,עם,subs,,,,,,people,author,description,,
Esther3:12,ו,conj,,,,,,and,author,description,,
Esther3:12,עם,subs,,,,,,people,author,description,,
Esther3:12,מדינה,subs,,,Ellp,505499,NP,district,author,description,author,description
Esther3:12,ו,conj,,,,,,and,author,description,,
Esther3:12,מדינה,subs,,,,,,district,author,description,,
Esther3:12,כ,prep,,,,,,as,author,description,,
Esther3:12,כתב,subs,,,,,,writing,author,description,,
Esther3:12,ו,conj,,,Ellp,505500,CP,and,author,description,author,description
Esther3:12,עם,subs,,,,,NP,people,author,description,,
Esther3:12,ו,conj,,,,,,and,author,description,,
Esther3:12,עם,subs,,,,,,people,author,description,,
Esther3:12,כ,prep,,,,,,as,author,description,,
Esther3:12,לשׁון,subs,,,,,,tongue,author,description,,
Esther3:12,ב,prep,,,AjCl,505501,PP,in,author,description,author,description
Esther3:12,שׁם,subs,,,,,,name,author,description,,
Esther3:12,ה,art,,,,,,the,author,description,,
Esther3:12,מלך,subs,,,,,,king,author,description,,
Esther3:12,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther3:12,כתב,verb,nif,ptca,,,AdjP,write,author,description,,
Esther3:12,ו,conj,,,Ptcp,505502,CP,and,author,description,author,description
Esther3:12,חתם,verb,nif,ptca,,,VP,seal,author,description,,
Esther3:12,ב,prep,,,,,PP,in,author,description,,
Esther3:12,טבעת,subs,,,,,,sealing ring,author,description,,
Esther3:12,ה,art,,,,,,the,author,description,,
Esther3:12,מלך,subs,,,,,,king,author,description,,
Esther3:14,פתשׁגן,subs,,,Ellp,505510,NP,copy,author,description,author,description
Esther3:14,ה,art,,,,,,the,author,description,,
Esther3:14,כתב,subs,,,,,,writing,author,description,,
Esther3:14,ל,prep,,,InfC,505511,VP,to,author,description,author,description
Esther3:14,נתן,verb,nif,infc,,,,give,author,description,,
Esther3:14,דת,subs,,,,,NP,orders,author,description,,
Esther3:14,ב,prep,,,,,PP,in,author,description,,
Esther3:14,כל,subs,,,,,,whole,author,description,,
Esther3:14,מדינה,subs,,,,,,district,author,description,,
Esther3:14,ו,conj,,,,,,and,author,description,,
Esther3:14,מדינה,subs,,,,,,district,author,description,,
Esther3:14,גלה,verb,qal,ptcp,Ptcp,505512,VP,uncover,author,description,author,description
Esther3:14,ל,prep,,,,,PP,to,author,description,,
Esther3:14,כל,subs,,,,,,whole,author,description,,
Esther3:14,ה,art,,,,,,the,author,description,,
Esther3:14,עם,subs,,,,,,people,author,description,,
Esther3:14,ל,prep,,,InfC,505513,VP,to,author,description,author,description
